objectid	izena_nombre	longitude	latitude	izena	nombre
3963	Goiko iturria / Fuente de Arriba	-2,90485455899994	42,9534508130001	Goiko iturria	Fuente de Arriba
3964	Fuente de Arriba	-2,70299875299997	42,877821462		Fuente de Arriba
3965	Goiko iturria / Fuente de Arriba	-2,43362449999995	42,6991294210001	Goiko iturria	Fuente de Arriba
3966	Fuente de Arriba	-2,58252668699993	42,839533267		Fuente de Arriba
3967	Goiko iturria / Fuente de Arriba	-3,20558206099997	42,9066588280001	Goiko iturria	Fuente de Arriba
3968	Goiko iturria / Fuente de Arriba	-2,58926364899998	42,9603177830001	Goiko iturria	Fuente de Arriba
3969	Arroiabeko iturria / Fuente de Arroiabe	-2,61819865399997	42,916742863	Arroiabeko iturria	Fuente de Arroiabe
3970	Artomañako iturria / Fuente de Artomaña	-2,98173682699996	42,9834760140001	Artomañako iturria	Fuente de Artomaña
3971	Arzubiagako iturria / Fuente de Arzubiaga	-2,61324796199995	42,889440403	Arzubiagako iturria	Fuente de Arzubiaga
3972	Astobiza -ko iturria / Fuente de Astobiza	-2,92822021999996	43,027940066	Astobiza -ko iturria	Fuente de Astobiza
3973	International College-eko Bell house iturria / Fuente de Bell house del Internacional College	-2,89353678399993	42,9690197570001	International College-eko Bell house iturria	Fuente de Bell house del Internacional College
3974	Buruagako iturria / Fuente de Buruaga	-2,70398016599995	42,9516667770001	Buruagako iturria	Fuente de Buruaga
3975	Cazarro iturria / Fuente de Cazarro	-2,47980305999994	42,7279859810001	Cazarro iturria	Fuente de Cazarro
3976	Txagorta iturria / Fuente de Chagorta	-2,54254804399994	42,867837272	Txagorta iturria	Fuente de Chagorta
3977	Elizalde -ko iturria / Fuente de Elizalde	-2,31680061799995	42,889766137	Elizalde -ko iturria	Fuente de Elizalde
3978	Fuente de Eribe	-2,70329352699997	42,9567979380001		Fuente de Eribe
3979	Etxabarri Ibiña-ko iturria / Fuente de Etxabarri Ibiña	-2,70775124899996	42,916376137	Etxabarri Ibiña-ko iturria	Fuente de Etxabarri Ibiña
3980	Galarretako iturria / Fuente de Galarreta	-2,35970136799995	42,899199434	Galarretako iturria	Fuente de Galarreta
3981	Garadia -ko iturria / Fuente de Garadia	-2,53190210099996	42,8882361820001	Garadia -ko iturria	Fuente de Garadia
3982	Goikoerrota iturria / Fuente de Goikoerrota	-2,63918092499995	42,9869610640001	Goikoerrota iturria	Fuente de Goikoerrota
3983	Inoso-ko iturria / Fuente de Inoso	-2,93577696899996	43,0084035720001	Inoso-ko iturria	Fuente de Inoso
3984	Iturburu' edo 'de Arriba' iturria / Fuente de Iturburu o de Arriba	-3,08967536799997	43,0530514660001	Iturburu' edo 'de Arriba' iturria	Fuente de Iturburu o de Arriba
3985	La Parayuela iturria / Fuente de La Parayuela	-3,04744563399993	42,7477088150001	La Parayuela iturria	Fuente de La Parayuela
3986	Larrazuria -ko iturria / Fuente de Larrazuria	-2,79672623899995	42,5909307280001	Larrazuria -ko iturria	Fuente de Larrazuria
3987	Larrintza (Larrinza) iturria / Fuente de Larrinza (Larrintza)	-3,07458653199996	43,085390175	Larrintza (Larrinza) iturria	Fuente de Larrinza (Larrintza)
3988	Martiaran iturria / Fuente de Martiaran	-3,06351264299997	43,1048475270001	Martiaran iturria	Fuente de Martiaran
3989	Mendibilko iturria / Fuente de Mendibil	-2,63439665999994	42,90211723	Mendibilko iturria	Fuente de Mendibil
3990	Miñarro iturria / Fuente de Miñarro	-2,45674320599994	42,7179728800001	Miñarro iturria	Fuente de Miñarro
3991	Oleta iturria / Fuente de Oleta	-3,00305981899993	43,0990119080001	Oleta iturria	Fuente de Oleta
3992	Ortizuelako iturria / Fuente de Ortizuela o del hortal	-2,40979720799993	42,5255600740001	Ortizuelako iturria	Fuente de Ortizuela o del hortal
3993	Paul -eko iturria / Fuente de Paul	-2,94391228599994	42,7921017950001	Paul -eko iturria	Fuente de Paul
3994	Pitijana edo Goiko Auzoko iturria / Fuente de Pitijana o Barrio de Arriba	-3,04858585099993	42,7526613540001	Pitijana edo Goiko Auzoko iturria	Fuente de Pitijana o Barrio de Arriba
3995	Potxingo iturria / Fuente de Potxingo	-2,99980338999995	43,097571159	Potxingo iturria	Fuente de Potxingo
3996	Retesuso iturria / Fuente de Retesuso	-3,09440213199997	43,0925795040001	Retesuso iturria	Fuente de Retesuso
3997	Rivacoba iturria / Fuente de Rivacoba	-3,13277114999994	43,1192860360001	Rivacoba iturria	Fuente de Rivacoba
3998	San Pedroko iturria / Fuente de San Pedro	-2,27632176099996	42,8785310480001	San Pedroko iturria	Fuente de San Pedro
3999	Fuente de Santa Engracia	-2,58311324499994	42,5567612100001		Fuente de Santa Engracia
4000	Sobrevilla iturria / Fuente de Sobrevilla	-3,12398588399998	43,0907502860001	Sobrevilla iturria	Fuente de Sobrevilla
4001	Suso iturria / Fuente de Suso	-2,49784763399993	42,6260333880001	Suso iturria	Fuente de Suso
4002	Torrontejoko iturria / Paternina errota / Fuente de Torrontejo / Molino Paternina	-2,81641585199998	42,5972679760001	Torrontejoko iturria / Paternina errota	Fuente de Torrontejo / Molino Paternina
4003	Ugarte iturria / Fuente de Ugarte	-2,38021533399996	42,8566274780001	Ugarte iturria	Fuente de Ugarte
4004	Unguiturri -ko iturria / Fuente de Unguiturri	-2,45096449599993	42,7555882010001	Unguiturri -ko iturria	Fuente de Unguiturri
4005	Urrunaga-ko iturria / Fuente de Urrunaga	-2,65321024399998	42,954766083	Urrunaga-ko iturria	Fuente de Urrunaga
4006	Uzkiano-ko iturria / Fuente de Uzkiano	-2,94721153499995	42,9957122440001	Uzkiano-ko iturria	Fuente de Uzkiano
4007	Ziriano-ko iturria / Fuente de Ziriano	-2,67380361499994	42,9274508940001	Ziriano-ko iturria	Fuente de Ziriano
4008	Zuhatzola -ko iturria / Fuente de Zuhatzola	-2,44663260699997	42,9016337830001	Zuhatzola -ko iturria	Fuente de Zuhatzola
4009	Zumalburu iturria / Fuente de Zumalburu	-2,38941630799997	42,848302001	Zumalburu iturria	Fuente de Zumalburu
4010	Beheko iturria / Fuente de Abajo	-2,33011772399993	42,8632793790001	Beheko iturria	Fuente de Abajo
4011	Beheko iturria / Fuente de Abajo	-3,17091491999997	42,880330433	Beheko iturria	Fuente de Abajo
4012	Goiko iturria / Fuente de Arriba	-3,16983811099993	42,8806021940001	Goiko iturria	Fuente de Arriba
4013	Goiko iturria / Fuente de Arriba	-2,45783971499998	42,8093832060001	Goiko iturria	Fuente de Arriba
4014	La Blanca iturria / Fuente de la Blanca	-3,08326171999994	43,1227546330001	La Blanca iturria	Fuente de la Blanca
4015	Errepideko iturria / Fuente de la Carretera	-2,81331484799995	42,957030241	Errepideko iturria	Fuente de la Carretera
4016	Renfe tren geltokiko iturria / Fuente de la Estacion de Renfe	-2,90071391699996	42,9515562120001	Renfe tren geltokiko iturria	Fuente de la Estacion de Renfe
4017	Sutegiko iturria / Fuente de la Fragua	-2,47980774999996	42,7288865520001	Sutegiko iturria	Fuente de la Fragua
4018	Elizaren iturria / Fuente de la Iglesia	-2,60787889199997	42,936609452	Elizaren iturria	Fuente de la Iglesia
4019	Elizako iturria / Fuente de la Iglesia	-2,47445172399995	42,7541674660001	Elizako iturria	Fuente de la Iglesia
4020	Elizako iturria / Fuente de la Iglesia	-2,67873802099996	42,9753722830001	Elizako iturria	Fuente de la Iglesia
4021	Elizako iturria / Fuente de la Iglesia	-3,09012811699995	43,0519705090001	Elizako iturria	Fuente de la Iglesia
4022	Elizako iturria / Fuente de la Iglesia	-2,40018866199995	42,7492998770001	Elizako iturria	Fuente de la Iglesia
4023	Pikota -ko iturria / Fuente de la Picota	-2,90791865299997	42,7314717250001	Pikota -ko iturria	Fuente de la Picota
4024	Plazako iturria / Fuente de la Plaza	-2,35085763099994	42,669872524	Plazako iturria	Fuente de la Plaza
4025	Plazako iturria / Fuente de la Plaza	-2,31262826099993	42,8651568700001	Plazako iturria	Fuente de la Plaza
4026	Enparantzako iturria / Fuente de la Plaza	-2,87936043299993	42,6611117150001	Enparantzako iturria	Fuente de la Plaza
4027	Enparantzako iturria / Fuente de la Plaza	-3,04797326399995	42,750590351	Enparantzako iturria	Fuente de la Plaza
4028	Enparantzako iturria / Fuente de la Plaza	-2,81944778399998	42,9560495110001	Enparantzako iturria	Fuente de la Plaza
4029	Plazako iturria / Fuente de la Plaza	-2,87241268199995	42,7231525980001	Plazako iturria	Fuente de la Plaza
4030	Enparantzako iturria / Fuente de la Plaza	-2,71366413599998	42,6441569720001	Enparantzako iturria	Fuente de la Plaza
4031	Plazako iturria / Fuente de la Plaza	-2,64212737599996	42,9780552600001	Plazako iturria	Fuente de la Plaza
4032	Enparantza nagusiko iturria / Fuente de la Plaza Principal	-2,58581481199997	42,5553300840001	Enparantza nagusiko iturria	Fuente de la Plaza Principal
4033	Pakea enparantzaren iturria / Fuente de la Plaza de la Paz	-2,79285222399994	42,590383445	Pakea enparantzaren iturria	Fuente de la Plaza de la Paz
4034	Belardi Plaza -ko iturria / Fuente de la Plaza del Prado	-2,36244842499997	42,8976838800001	Belardi Plaza -ko iturria	Fuente de la Plaza del Prado
4035	Probintziako iturria / Fuente de la Provincia	-2,48332391699995	42,870196854	Probintziako iturria	Fuente de la Provincia
4036	Osasunaren iturria / Fuente de la Salud	-2,99920116399994	43,105765643	Osasunaren iturria	Fuente de la Salud
4037	Osasun iturria / Fuente de la Salud	-2,99915200499993	43,1057656420001	Osasun iturria	Fuente de la Salud
4038	Osasunaren iturria / Fuente de la Salud	-2,80094920899995	42,6005742670001	Osasunaren iturria	Fuente de la Salud
4039	La Sarrea iturria / Fuente de la Sarrea	-2,50033315499996	42,626314425	La Sarrea iturria	Fuente de la Sarrea
4040	La Uneba iturria / Fuente de la Uneba	-2,54333753099996	42,588940205	La Uneba iturria	Fuente de la Uneba
4041	Patioko benta iturria / Fuente de la Venta el Patio	-2,53081651899993	42,877965751	Patioko benta iturria	Fuente de la Venta el Patio
4042	La Viña iturria / Fuente de la Viña	-3,12884822799992	43,0892140730001	La Viña iturria	Fuente de la Viña
4043	Bolategiko iturria / Fuente de la Bolera	-2,82878377399993	42,949400036	Bolategiko iturria	Fuente de la Bolera
4044	Ponparen iturria / Fuente de la bomba	-2,38999391699997	42,91269255	Ponparen iturria	Fuente de la bomba
4045	Baskulako iturria / Fuente de la bascula	-2,78696261599993	42,8446888560001	Baskulako iturria	Fuente de la bascula
4046	Isidoro Saenz de Santamaria kaleko iturria / Fuente de la calle Isidoro Saenz de Santamaria	-2,58355566799997	42,6257465990001	Isidoro Saenz de Santamaria kaleko iturria	Fuente de la calle Isidoro Saenz de Santamaria
4047	Errepideko iturria / Fuente de la Carretera	-2,47567588399994	42,7524620410001	Errepideko iturria	Fuente de la Carretera
4048	Eliza -ko iturria / Fuente de la Iglesia	-2,99804599899994	43,103424348	Eliza -ko iturria	Fuente de la Iglesia
4049	Elizako iturria / Fuente de la Iglesia	-2,96104274799995	42,812100898	Elizako iturria	Fuente de la Iglesia
4050	Eliza -ko iturria / Fuente de la Iglesia	-2,96196495499993	43,1424992940001	Eliza -ko iturria	Fuente de la Iglesia
4051	Elizako iturria / Fuente de la Iglesia	-2,92007312599998	42,7885755240001	Elizako iturria	Fuente de la Iglesia
4052	Elizako iturria / Fuente de la Iglesia	-2,99805828599995	43,1035143980001	Elizako iturria	Fuente de la Iglesia
4053	Elizako iturria / Fuente de la Iglesia	-2,86294023699998	42,759433808	Elizako iturria	Fuente de la Iglesia
4054	Elizako iturria / Fuente de la Iglesia	-2,78540591999996	42,845406375	Elizako iturria	Fuente de la Iglesia
4055	Enparantzako iturria / Fuente de la Plaza	-2,29487061499998	42,7699526420001	Enparantzako iturria	Fuente de la Plaza
4056	Enparantzako iturria / Fuente de la Plaza	-2,65690735999993	42,6680460600001	Enparantzako iturria	Fuente de la Plaza
4057	Enparantzako iturria / Fuente de la Plaza	-2,64317615199997	42,6151409940001	Enparantzako iturria	Fuente de la Plaza
4058	Plazako iturria / Fuente de la Plaza	-2,32693279599994	42,8736167390001	Plazako iturria	Fuente de la Plaza
4059	Enparantzako iturria / Fuente de la Plaza	-2,47721223899993	42,658271272	Enparantzako iturria	Fuente de la Plaza
4060	Karmeldarren iturria / Fuente de las Carmelitas	-2,82315995199997	42,9569558220001	Karmeldarren iturria	Fuente de las Carmelitas
4061	Eskoletako iturria / Fuente de las Escuelas	-2,64222574499996	42,980126743	Eskoletako iturria	Fuente de las Escuelas
4062	Fraideen iturria / Fuente de los Frailes	-2,79261093499997	42,604341877	Fraideen iturria	Fuente de los Frailes
4063	Internacional College-eko Lehoien iturria / Fuente de los Leones del Internacional College	-2,89265310099995	42,9694691890001	Internacional College-eko Lehoien iturria	Fuente de los Leones del Internacional College
4064	Zortzi Tutuen iturria / Fuente de los Ocho Caños	-2,44673318399993	42,7394480730001	Zortzi Tutuen iturria	Fuente de los Ocho Caños
4065	VillaNueva eta Orbilla auzoetako iturria / Fuente de los Barrios de VillaNueva y Orbilla	-3,12126429399996	43,08760147	VillaNueva eta Orbilla auzoetako iturria	Fuente de los Barrios de VillaNueva y Orbilla
4066	Kruzeta goiena mendateko iturria / Fuente del Alto de Cruzeta	-2,57985737099995	43,0272814620001	Kruzeta goiena mendateko iturria	Fuente del Alto de Cruzeta
4067	Arrabal iturria / Fuente del Arrabal	-2,51081968899996	42,840960378	Arrabal iturria	Fuente del Arrabal
4068	Fuente del Basilisco	-2,77765462499997	42,8876264250001		Fuente del Basilisco
4069	Ibargoia auzoko iturria / Fuente del Bº Ibargoia	-2,56709510399998	43,0530782770001	Ibargoia auzoko iturria	Fuente del Bº Ibargoia
4070	Beheko auzoko iturria / Fuente del Bº de Abajo	-2,88867836099996	42,9295724930001	Beheko auzoko iturria	Fuente del Bº de Abajo
4071	Beheko auzoko iturria / Fuente del Bº de Abajo	-2,91320671099993	42,9771409810001	Beheko auzoko iturria	Fuente del Bº de Abajo
4072	Goiko auzoko iturria / Fuente del Bº de Arriba	-2,91835895399993	42,976154207	Goiko auzoko iturria	Fuente del Bº de Arriba
4073	Goiko auzoko iturria / Fuente del Bº de Arriba	-2,73909387099997	42,9739948970001	Goiko auzoko iturria	Fuente del Bº de Arriba
4074	Artzamendi auzoko iturria / Fuente del Bº de Artzamendi	-2,63930951699996	42,9334709350001	Artzamendi auzoko iturria	Fuente del Bº de Artzamendi
4075	Otxategi auzoko iturria / Fuente del Bº de Otxategi	-2,61566265899995	42,871347954	Otxategi auzoko iturria	Fuente del Bº de Otxategi
4076	Chanco iturria / Fuente del Chanco	-2,54008558799995	42,8697185140001	Chanco iturria	Fuente del Chanco
4077	Iturria-uraska-garbitokia / Fuente del Cristo	-2,68386230999994	42,5792376260001	Iturria-uraska-garbitokia	Fuente del Cristo
4078	Oro-ko bidegurutzeko 'Hilobia' iturria / Fuente del Cruce de Oro "El Sepulcro"	-2,82893237299993	42,9488599480001	Oro-ko bidegurutzeko 'Hilobia' iturria	Fuente del Cruce de Oro "El Sepulcro"
4079	Burdin Iturria / Fuente del Hierro	-2,31052857199995	42,8998143680001	Burdin Iturria	Fuente del Hierro
4080	International College-eko iturria / Fuente del International College	-2,89262888899998	42,9692890630001	International College-eko iturria	Fuente del International College
4081	Metalaren iturria / Fuente del Metal	-2,31209012099993	42,8948709000001	Metalaren iturria	Fuente del Metal
4082	Mairuaren iturria / Fuente del Moro	-2,41801211999996	42,5665783260001	Mairuaren iturria	Fuente del Moro
4083	Zumar -aren iturria / Fuente del Olmo	-2,79320239999993	42,5913747080001	Zumar -aren iturria	Fuente del Olmo
4084	El cerrato Jauregi Iturria / Fuente del Palacio El cerrato	-2,54232497899994	42,570744592	El cerrato Jauregi Iturria	Fuente del Palacio El cerrato
4085	Errege Atea kalean iturria / Fuente del Portal del  Rey	-2,38901404399996	42,84938049	Errege Atea kalean iturria	Fuente del Portal del  Rey
4086	Fuente del Prado	-2,76176285499997	42,8706645410001		Fuente del Prado
4087	Ripa auzoko iturria (Fuente del Ojo) / Fuente del Barrio Ripa (Fuente del Ojo)	-3,03770217299996	43,061004789	Ripa auzoko iturria (Fuente del Ojo)	Fuente del Barrio Ripa (Fuente del Ojo)
4088	Apaizaren iturria / Fuente del cura	-2,56423607999994	42,7030328370001	Apaizaren iturria	Fuente del cura
4089	Tokiko iturria / Fuente del lugar	-2,50600100499997	42,6559675240001	Tokiko iturria	Fuente del lugar
4090	Errotaren iturria / Fuente del Molino	-2,51332744199993	42,934535543	Errotaren iturria	Fuente del Molino
4091	Iturriko errota / Fuente del Molino	-2,47865011299996	42,8305523540001	Iturriko errota	Fuente del Molino
4092	Errotako iturria / Fuente del Molino	-2,40753250999995	42,869739682	Errotako iturria	Fuente del Molino
4093	Guruztokiaren parkeko iturria / Fuente del Parque del Humilladero	-2,31191378799997	42,8864949910001	Guruztokiaren parkeko iturria	Fuente del Parque del Humilladero
4094	Prado parkeko iturria / Fuente del Parque del Prado	-2,31530960199996	42,8894870720001	Prado parkeko iturria	Fuente del Parque del Prado
4095	Fuente del pozo quemado	-2,70006735499993	42,94706396		Fuente del pozo quemado
4096	Erroiluko iturria / Fuente del rollo.	-2,54446200199993	42,5684116140001	Erroiluko iturria	Fuente del rollo.
4097	"El Cristo" iturria / Fuente el Cristo	-3,04033466799996	42,8236273050001	"El Cristo" iturria	Fuente el Cristo
4098	El berral iturria / Fuente el berral	-3,06418333599993	42,8876442340001	El berral iturria	Fuente el berral
4099	Iturria Soañes Auzoa / Fuente en Bº Soañes	-3,13220635199997	43,062465484	Iturria Soañes Auzoa	Fuente en Bº Soañes
4100	Iturria Cercas Altas edota Somillo -koaren kalean / Fuente en C/ Cercas Altas o del Somillo	-2,54510419899998	42,5705755450001	Iturria Cercas Altas edota Somillo -koaren kalean	Fuente en C/ Cercas Altas o del Somillo
4101	Domaikiako iturria / Fuente en Domaikia	-2,80473121499995	42,9264883640001	Domaikiako iturria	Fuente en Domaikia
4102	Santuaren etxeko iturria / Fuente en la Casa del Santo	-2,69965350999996	42,8328762410001	Santuaren etxeko iturria	Fuente en la Casa del Santo
4103	Iturria Plazan / Fuente en la Plaza	-2,87580887499996	42,741167354	Iturria Plazan	Fuente en la Plaza
4104	Fuente en la Plaza San Vicente	-2,43710948399996	42,5062449220001		Fuente en la Plaza San Vicente
4105	Iturria Plazatxoan / Fuente en Plazoleta	-2,90816120999995	42,9227458240001	Iturria Plazatxoan	Fuente en Plazoleta
4106	Fuente forja	-2,60261854599997	42,560162647		Fuente forja
4107	Fuente forja	-2,51320994099996	42,562249256		Fuente forja
4108	Fuente Fronton	-2,43233581599998	42,5670104120001		Fuente Fronton
4109	Elizako iturria / Fuente Iglesia	-2,88398745199993	42,6991201010001	Elizako iturria	Fuente Iglesia
4110	Fuente junto a la Iglesia	-2,41739627799996	42,5672956550001		Fuente junto a la Iglesia
4111	La Calzada iturria, ikuztegiarekin / Fuente la Calzada con Lavadero	-3,06914373499996	43,0961094800001	La Calzada iturria, ikuztegiarekin	Fuente la Calzada con Lavadero
4112	La Llosa, Behekoa edota Turta iturria / Fuente la Llosa, de Abajo o Turta	-3,08701179199994	43,0537739220001	La Llosa, Behekoa edota Turta iturria	Fuente la Llosa, de Abajo o Turta
4113	Eliza iturria / Fuente la Iglesia	-3,04750443299997	42,8086756240001	Eliza iturria	Fuente la Iglesia
4114	Eliza -ko iturria / Fuente la Iglesia	-3,04274882799996	43,0775721800001	Eliza -ko iturria	Fuente la Iglesia
4115	"La isla" iturria / Fuente la isla	-3,05190706799993	42,808133389	"La isla" iturria	Fuente la isla
4116	Iturri berria / Fuente Nueva	-3,16795979199998	42,9104123510001	Iturri berria	Fuente Nueva
4117	Iturri berria / Fuente Nueva	-2,46927412199995	42,6361710140001	Iturri berria	Fuente Nueva
4118	Fuente Parque Berberana	-2,62707934899993	42,5869018760001		Fuente Parque Berberana
4119	Fuente Parque El Collao	-2,58588995599996	42,5568613360001		Fuente Parque El Collao
4120	Fuente Parque Eustaquio Alvarez	-2,51179541199997	42,562423353		Fuente Parque Eustaquio Alvarez
4121	Fuente Plaza El Gaitero	-2,58520695999994	42,5551477700001		Fuente Plaza El Gaitero
4122	Iturri nagusia / Fuente principal	-3,04122689399998	42,8223662360001	Iturri nagusia	Fuente principal
4123	Iturri Nagusia / Fuente principal	-3,07037108099996	42,8366705550001	Iturri Nagusia	Fuente principal
4124	Iturri nagusia / Fuente principal	-3,10519520399993	43,1026556190001	Iturri nagusia	Fuente principal
4125	Iturri nagusia / Fuente principal o Mayor	-3,07117421499993	42,79011222	Iturri nagusia	Fuente principal o Mayor
4126	Iturri publikoa / Fuente publica	-3,04473813899995	43,0765808730001	Iturri publikoa	Fuente publica
4127	Iturria-uraska-garbitokia / Fuente publica	-2,85945961299996	42,682612428	Iturria-uraska-garbitokia	Fuente publica
4128	Gizarte Etxea -ren ostean dagoen iturria / Fuente tras el Centro Social.	-2,88305921099993	42,6992992690001	Gizarte Etxea -ren ostean dagoen iturria	Fuente tras el Centro Social.
4129	Iturri zaharra / Fuente Vieja	-2,69123959499996	42,664631555	Iturri zaharra	Fuente Vieja
4130	Iturri zaharra / Fuente Vieja	-2,88540389099995	42,6990314710001	Iturri zaharra	Fuente Vieja
4131	Iturri zaharra / Fuente Vieja	-3,16805804399996	42,9105022590001	Iturri zaharra	Fuente Vieja
4132	Iturri zaharra / Fuente Vieja	-2,98594829499996	42,8021106740001	Iturri zaharra	Fuente Vieja
4133	Iturri zaharra / Fuente Vieja	-2,92484074499993	42,7589508310001	Iturri zaharra	Fuente Vieja
4134	Iturria zaharra / Fuente Vieja	-2,86256178199994	42,759253245	Iturria zaharra	Fuente Vieja
4135	Iturri zaharra / Fuente Vieja	-2,42657613499995	42,850565353	Iturri zaharra	Fuente Vieja
4136	Iturri zaharra / Fuente Vieja	-2,49527023999997	42,8224319650001	Iturri zaharra	Fuente Vieja
4137	Iturri zaharra / Fuente Vieja	-3,20544611399993	42,9062988630001	Iturri zaharra	Fuente Vieja
4138	Iturri zaharra / Fuente Vieja	-2,45900801299996	42,8114599640001	Iturri zaharra	Fuente Vieja
4139	Iturri zaharra / Fuente Vieja	-2,33069993499993	42,7526070850001	Iturri zaharra	Fuente Vieja
4140	Iturri zaharra / Fuente Vieja	-2,40780805499998	42,8703714760001	Iturri zaharra	Fuente Vieja
4141	Iturri zaharra / Fuente Vieja	-2,45118296399994	42,907869282	Iturri zaharra	Fuente Vieja
4142	Iturri zaharra / Fuente Vieja	-2,37686461699997	42,8733590800001	Iturri zaharra	Fuente Vieja
4143	Iturri zaharra / Fuente Vieja	-2,49961524899993	42,867657685	Iturri zaharra	Fuente Vieja
4144	Iturri zaharra / Fuente Vieja	-2,48480982099994	42,8829009630001	Iturri zaharra	Fuente Vieja
4145	Iturri zaharra / Fuente Vieja	-2,28425165299996	42,8736280210001	Iturri zaharra	Fuente Vieja
4146	Iturri zaharra / Fuente Vieja	-2,51633772699995	42,9335577320001	Iturri zaharra	Fuente Vieja
4147	Iturri zaharra / Fuente Vieja	-2,51252248299994	42,8951793900001	Iturri zaharra	Fuente Vieja
4148	Iturri zaharra / Fuente Vieja	-3,13694021199996	42,8327379930001	Iturri zaharra	Fuente Vieja
4149	Iturri zaharra / Fuente Vieja	-2,45516674999993	42,8352158430001	Iturri zaharra	Fuente Vieja
4150	Iturri zaharra / Fuente Vieja	-3,11132879799993	42,8245708810001	Iturri zaharra	Fuente Vieja
4151	Iturria zaharra / Fuente Vieja	-3,08840432399995	42,8087414060001	Iturria zaharra	Fuente Vieja
4152	Iturri zaharra / Fuente Vieja	-2,91948615999996	42,7131091620001	Iturri zaharra	Fuente Vieja
4153	Iturri zaharra / Fuente Vieja	-3,12154030899995	43,0594156110001	Iturri zaharra	Fuente Vieja
4154	Iturri zaharra / Fuente Vieja	-2,35607941499995	42,8623477050001	Iturri zaharra	Fuente Vieja
4155	Iturria zaharra / Fuente Vieja	-2,90012287099995	42,8241311730001	Iturria zaharra	Fuente Vieja
4156	Iturri zaharra / Fuente Vieja	-2,78358912299996	42,8329755870001	Iturri zaharra	Fuente Vieja
4157	Iturri zaharra / Fuente Vieja	-3,11251177899993	42,889948309	Iturri zaharra	Fuente Vieja
4158	Iturri zaharra - edaska / Fuente Vieja - Abrevadero	-2,30629787899994	42,8751145110001	Iturri zaharra - edaska	Fuente Vieja - Abrevadero
4159	Inorza -ko iturri zaharra / Fuente Vieja de Inorza	-3,09346216999995	43,120855728	Inorza -ko iturri zaharra	Fuente Vieja de Inorza
4160	Mariturri iturri zaharra / Fuente Vieja de Mariturri	-2,32040817299998	42,7595707070001	Mariturri iturri zaharra	Fuente Vieja de Mariturri
4161	Iturri zaharra / Fuente Vieja o de San Sebastian	-3,03974687199997	42,822726974	Iturri zaharra	Fuente Vieja o de San Sebastian
4162	Iturri zaharra edo Mairuaren iturria / Fuente Vieja o del Moro	-2,35782087199993	42,827777166	Iturri zaharra edo Mairuaren iturria	Fuente Vieja o del Moro
4163	Iturri zaharra edo Echaurren auzokoa / Fuente Vieja o del Barrio Echaurren	-3,07309137599998	43,06783145	Iturri zaharra edo Echaurren auzokoa	Fuente Vieja o del Barrio Echaurren
4164	Iturri zaharra edo Igay-ko iturria / Fuente Vieja o Fuente de Igay	-2,91644974699995	42,737151736	Iturri zaharra edo Igay-ko iturria	Fuente Vieja o Fuente de Igay
4165	Iturri zaharra eta ikuztegia / Fuente Vieja y Lavadero	-2,81570048999993	42,6951581910001	Iturri zaharra eta ikuztegia	Fuente Vieja y Lavadero
4166	Iturri zaharra eta ikuztegia / Fuente Vieja y Lavadero	-2,47654874999995	42,6573676830001	Iturri zaharra eta ikuztegia	Fuente Vieja y Lavadero
4167	Iturri zaharra eta harraska / Fuente Vieja y Lavadero	-2,87612186899997	42,743509122	Iturri zaharra eta harraska	Fuente Vieja y Lavadero
4168	Iturri zaharra - ikuztegia / Fuente Vieja-Abrevadero	-2,26160573999994	42,8598862850001	Iturri zaharra - ikuztegia	Fuente Vieja-Abrevadero
4169	Iturri zaharra-Edaska-Ikuztegia / Fuente Vieja-Abrevadero-Lavadero	-2,35917901499994	42,837240352	Iturri zaharra-Edaska-Ikuztegia	Fuente Vieja-Abrevadero-Lavadero
4170	Iturri zaharra-edaska-ikuztegia / Fuente Vieja-Abrevadero-Lavadero	-2,37272661699996	42,8285802190001	Iturri zaharra-edaska-ikuztegia	Fuente Vieja-Abrevadero-Lavadero
4171	Iturri zaharra-edaska-ikuztegia / Fuente Vieja-Abrevadero-Lavadero	-2,41414099699995	42,823396411	Iturri zaharra-edaska-ikuztegia	Fuente Vieja-Abrevadero-Lavadero
4172	Iturri zaharra. Ikuztegi zaharra / Fuente Vieja. Antiguo Lavadero	-2,79495160299996	42,6823350080001	Iturri zaharra. Ikuztegi zaharra	Fuente Vieja. Antiguo Lavadero
4173	Iturri zaharra. Ikuztegia / Fuente Vieja. Lavadero	-2,90568658799998	42,9223836030001	Iturri zaharra. Ikuztegia	Fuente Vieja. Lavadero
4174	El Mineral Iturria eta bainuetxea / Fuente y Casa de Baños del Mineral	-2,69181122099997	42,835196791	El Mineral Iturria eta bainuetxea	Fuente y Casa de Baños del Mineral
4175	Iturria eta edaska-ikuztegia / Fuente y Abrevadero-Lavadero	-2,94391220499995	42,7921918490001	Iturria eta edaska-ikuztegia	Fuente y Abrevadero-Lavadero
4176	Iturria eta edaskak / Fuente y Abrevaderos	-3,14396892599996	42,893064915	Iturria eta edaskak	Fuente y Abrevaderos
4177	San Antonio iturria eta urmaela / Fuente y Estanque en San Antonio	-3,14468846199998	43,116570117	San Antonio iturria eta urmaela	Fuente y Estanque en San Antonio
4178	Iturria eta ikuztegia / Fuente y Lavadero	-3,13986307699997	42,832104085	Iturria eta ikuztegia	Fuente y Lavadero
