pageid	qid
652047	Q10521
228478	Q10522
1025908	Q10523
652116	Q10524
716323	Q10525
653246	Q10526
653067	Q10527
657517	Q10528
1183216	Q10529
653015	Q10530
637086	Q10531
1102178	Q10532
653149	Q10533
23939	Q10534
115536	Q10535
120288	Q10536
120289	Q10537
120291	Q10538
120292	Q10539
115701	Q10540
120293	Q10541
138381	Q10542
120295	Q10543
120302	Q10544
120296	Q10545
120301	Q10546
115752	Q10547
120207	Q10548
120298	Q10549
120305	Q10550
130094	Q10551
120299	Q10552
115760	Q10553
120303	Q10554
142043	Q10555
115706	Q10556
120204	Q10557
120206	Q10558
120287	Q10559
9164	Q10560
754096	Q10561
78472	Q10562
898131	Q10563
229776	Q9003
42852	Q10564
657680	Q10565
659787	Q10566
596815	Q10567
991697	Q10568
1001198	Q10569
54675	Q10570
591303	Q10571
993936	Q9004
655639	Q9005
648020	Q10572
648022	Q10573
648169	Q10574
648170	Q10575
646995	Q9006
479720	Q10576
65784	Q10577
226819	Q10578
1039225	Q10579
1039266	Q10580
653350	Q9007
237815	Q9008
711841	Q9009
653342	Q9010
595354	Q9011
595796	Q9012
120461	Q9013
586795	Q9014
119210	Q9015
301304	Q10581
541967	Q10582
541969	Q10583
1012511	Q10584
82996	Q10585
1250746	Q9016
1060098	Q10586
586794	Q10587
142448	Q10588
586787	Q10589
587079	Q10590
68069	Q10591
648023	Q10592
648988	Q10593
1018764	Q10594
111850	Q10595
1047619	Q10596
1047616	Q10597
1047614	Q10598
1047615	Q10599
119026	Q10600
479583	Q10601
479372	Q10602
632342	Q10603
479319	Q10604
586284	Q10605
102922	Q10606
596824	Q10607
598785	Q10608
374352	Q10609
597606	Q10610
596910	Q10611
597609	Q10612
596800	Q10613
597195	Q10614
597515	Q10615
1230233	Q10616
597012	Q10617
1066945	Q10618
226926	Q10619
117815	Q10620
598726	Q10621
669600	Q10622
1066821	Q10623
226002	Q10624
596749	Q10625
599564	Q10626
597439	Q10627
598798	Q10628
598052	Q10629
596722	Q10630
596669	Q10631
426187	Q10632
596630	Q10633
596801	Q10634
596782	Q10635
597664	Q10636
596582	Q10637
597296	Q10638
597295	Q10639
596726	Q10640
226042	Q10641
596551	Q10642
596661	Q10643
598819	Q10644
599565	Q10645
596401	Q10646
597533	Q10647
846370	Q10648
599326	Q10649
597652	Q10650
375528	Q10651
226038	Q10652
1247287	Q10653
32376	Q10654
967359	Q10655
652063	Q10656
652072	Q10657
589251	Q10658
551564	Q10659
571919	Q10660
573918	Q10661
652068	Q10662
652070	Q10663
967360	Q10664
652067	Q10665
652071	Q10666
967363	Q10667
574140	Q10668
158819	Q10669
1186401	Q10670
595895	Q9017
376630	Q10671
1013862	Q9018
1013495	Q9019
944055	Q9020
331978	Q9021
643836	Q9022
1034954	Q9023
547010	Q9024
1197932	Q9025
1247577	Q10672
103046	Q9026
595366	Q9027
595530	Q9028
591204	Q10673
423763	Q10674
93524	Q10675
718682	Q10676
1129971	Q10677
670125	Q10678
673773	Q10679
102915	Q10680
423764	Q10681
735681	Q10682
651823	Q10683
1132251	Q9029
736520	Q9030
104125	Q9031
80883	Q10684
3411	Q10685
99905	Q10686
591131	Q10687
14413	Q9032
655992	Q10688
79483	Q10689
742606	Q10690
947087	Q10691
150694	Q10692
989025	Q9033
675022	Q10693
21889	Q10694
163307	Q10695
6719	Q10696
716324	Q10697
590533	Q10698
590690	Q10699
518416	Q10700
119369	Q10701
321281	Q10702
675057	Q10703
386690	Q10704
588735	Q10705
146630	Q10706
380061	Q10707
166163	Q10708
166129	Q10709
83781	Q10710
646640	Q10711
373964	Q10712
481720	Q10713
648435	Q10714
1274819	Q10715
1134321	Q10716
1270853	Q10717
1060171	Q10718
644193	Q10719
646641	Q10720
374246	Q10721
79055	Q10722
1204370	Q10723
1023483	Q9034
1025382	Q9035
1023399	Q9036
669902	Q10724
120242	Q10725
669862	Q10726
669829	Q10727
1204950	Q10728
1005685	Q9037
46955	Q9038
756442	Q9039
909071	Q9040
1056253	Q10729
282726	Q10730
278849	Q10731
142366	Q10732
736460	Q10733
107505	Q10734
1169741	Q10735
669324	Q10736
376082	Q10737
576899	Q9041
237820	Q9042
1275196	Q9043
1275188	Q9044
1247026	Q9045
548549	Q9046
237852	Q9047
548551	Q9048
548554	Q9049
548565	Q9050
1058295	Q10738
369114	Q9051
933720	Q10739
75753	Q9052
596784	Q9053
225628	Q9054
112752	Q10740
421444	Q10741
33431	Q10742
62289	Q10743
147016	Q10744
631743	Q10745
13225	Q10746
225629	Q9055
237811	Q9056
237818	Q9057
237812	Q9058
237817	Q9059
237819	Q9060
57062	Q10747
941223	Q10748
229756	Q9061
229758	Q9062
229764	Q9063
229760	Q9064
229761	Q10749
229763	Q10750
163644	Q10751
163627	Q10752
229766	Q10753
229783	Q10754
229769	Q10755
753370	Q10756
229768	Q10757
229793	Q10758
229777	Q10759
229771	Q10760
229775	Q10761
229782	Q10762
229790	Q10763
229781	Q10764
229795	Q10765
229784	Q10766
229788	Q10767
229773	Q10768
229772	Q10769
579093	Q10770
1174057	Q10771
229799	Q10772
229803	Q10773
237828	Q10774
47647	Q10775
237830	Q10776
871925	Q10777
654775	Q10778
57060	Q10779
1208610	Q10780
57063	Q10781
237863	Q10782
237836	Q10783
647158	Q10784
237842	Q10785
654179	Q10786
237848	Q10787
237849	Q10788
1059108	Q10789
237835	Q10790
237840	Q10791
654181	Q10792
237862	Q10793
237853	Q10794
237866	Q10795
18770	Q10796
237851	Q10797
365148	Q10798
237831	Q10799
237864	Q10800
655420	Q10801
675636	Q10802
301533	Q10803
1258086	Q10804
237870	Q10805
675593	Q10806
675335	Q10807
727098	Q10808
339714	Q10809
237894	Q10810
237900	Q10811
973502	Q10812
237905	Q10813
237907	Q10814
647566	Q10815
675936	Q10816
237916	Q10817
577114	Q10818
237927	Q10819
237929	Q10820
237931	Q10821
119032	Q10822
647765	Q10823
340429	Q10824
130100	Q10825
374104	Q10826
1094917	Q10827
144573	Q10828
1108090	Q10829
227221	Q10830
899278	Q10831
899233	Q10832
899405	Q10833
1247624	Q10834
899721	Q10835
900906	Q10836
376275	Q10837
900069	Q10838
148788	Q10839
1206135	Q10840
1134196	Q10841
647262	Q10842
1134578	Q10843
978192	Q10844
932404	Q10845
647197	Q10846
1120329	Q10847
1120330	Q10848
990036	Q10849
576966	Q10850
577007	Q10851
576969	Q10852
1185942	Q10853
1040711	Q10854
548650	Q10855
547013	Q10856
1039707	Q10857
548648	Q10858
547014	Q10859
845199	Q10860
1040709	Q10861
667174	Q10862
1241239	Q10863
1174814	Q10864
548651	Q10865
1171100	Q10866
1013046	Q10867
547012	Q10868
1248189	Q10869
573724	Q10870
596637	Q10871
887839	Q10872
652113	Q10873
1167848	Q10874
723515	Q10875
552143	Q10876
1238451	Q10877
748373	Q10878
1262868	Q10879
647414	Q10880
952223	Q10881
720906	Q10882
591328	Q10883
730539	Q10884
654094	Q10885
589570	Q10886
589851	Q10887
541948	Q10888
226044	Q10889
1070564	Q10890
1070562	Q10891
1070558	Q10892
597256	Q10893
479316	Q10894
143123	Q10895
642640	Q10896
542028	Q10897
542024	Q10898
128420	Q10899
582473	Q10900
647254	Q10901
647299	Q10902
647313	Q10903
647162	Q10904
582475	Q10905
643078	Q10906
597253	Q10907
597252	Q10908
1141204	Q10909
583325	Q10910
597318	Q10911
751508	Q10912
221662	Q10913
1245538	Q10914
974422	Q10915
1061848	Q10916
751444	Q10917
871931	Q10918
654974	Q10919
646410	Q10920
210543	Q10921
645688	Q10922
646506	Q10923
645679	Q10924
645671	Q10925
642499	Q10926
645727	Q10927
637116	Q10928
645672	Q10929
586680	Q10930
119076	Q10931
645634	Q10932
589386	Q10933
589109	Q10934
515437	Q10935
591142	Q10936
596541	Q10937
573622	Q10938
573527	Q10939
1048218	Q10940
1048217	Q10941
669317	Q10942
669329	Q10943
654107	Q10944
586566	Q10945
855741	Q10946
596138	Q10947
1179243	Q10948
1179561	Q10949
1181150	Q10950
1179564	Q10951
1177089	Q10952
1179237	Q10953
1179122	Q10954
843052	Q10955
653150	Q10956
481565	Q10957
1219889	Q10958
632611	Q10959
617478	Q10960
632614	Q10961
590313	Q10962
23808	Q10963
480500	Q10964
564287	Q9227
1238715	Q9228
1241456	Q9229
1241448	Q9230
1239840	Q9231
1238696	Q9232
1238699	Q9233
1238639	Q9234
1238638	Q9235
1238637	Q9236
1238636	Q9237
1238623	Q9238
1238621	Q9239
1237874	Q9240
1237817	Q9241
1237883	Q9242
1237809	Q9243
1237808	Q9244
1237892	Q9245
1237803	Q9246
1238617	Q9247
1237902	Q9248
1237935	Q9249
971392	Q9250
622758	Q9251
622654	Q9252
1036844	Q10965
1025887	Q10966
1034489	Q10967
1172067	Q10968
634259	Q10969
586887	Q10970
647246	Q10971
859066	Q10972
887092	Q10973
433070	Q10974
433061	Q10975
647764	Q10976
900594	Q10977
839152	Q10978
1057741	Q10979
591145	Q10980
42484	Q10981
1219833	Q10982
300997	Q10983
548750	Q10984
653375	Q10985
653155	Q10986
851992	Q10987
898149	Q10988
596168	Q10989
121325	Q10990
616836	Q10991
1112453	Q10992
1020308	Q10993
542017	Q10994
1258467	Q10995
1258391	Q10996
1258390	Q10997
1258490	Q10998
1258393	Q10999
1258468	Q11000
1258489	Q11001
238340	Q11002
653271	Q11003
23008	Q11004
597878	Q11005
655318	Q11006
377682	Q11007
843661	Q11008
654771	Q11009
842027	Q11010
839026	Q11011
632588	Q11012
632413	Q11013
632462	Q11014
479658	Q11015
632389	Q11016
632102	Q11017
632441	Q11018
585478	Q11019
479584	Q11020
632429	Q11021
479588	Q11022
479586	Q11023
574120	Q11024
648397	Q11025
1238690	Q11026
54941	Q11027
13266	Q11028
22650	Q11029
50284	Q11030
593468	Q11031
113923	Q11032
595083	Q11033
52118	Q11034
647418	Q11035
647508	Q11036
647485	Q11037
647497	Q11038
647494	Q11039
647505	Q11040
647519	Q11041
585861	Q11042
99502	Q11043
585832	Q11044
80023	Q11045
731769	Q11046
731778	Q11047
42932	Q11048
585785	Q11049
366296	Q11050
645602	Q11051
657655	Q11052
21873	Q11053
24069	Q11054
981572	Q11055
981478	Q11056
589292	Q11057
585786	Q11058
515444	Q11059
591325	Q11060
591390	Q11061
515440	Q11062
591391	Q11063
573529	Q11064
573671	Q11065
841536	Q11066
840844	Q11067
573680	Q11068
122164	Q11069
573528	Q11070
573673	Q11071
573656	Q11072
1141942	Q11073
365814	Q11074
590986	Q11075
121119	Q11076
596522	Q11077
517747	Q11078
585791	Q11079
1026708	Q11080
54875	Q11081
13127	Q11082
596391	Q11083
1009230	Q11084
568076	Q11085
568075	Q11086
596394	Q11087
652033	Q11088
653011	Q11089
93686	Q11090
548652	Q11091
1227592	Q11092
366603	Q11093
42321	Q11094
1027845	Q11095
366604	Q11096
1225060	Q11097
646308	Q11098
754679	Q11099
1053277	Q11100
76743	Q11101
585475	Q11102
1085561	Q11103
118921	Q11104
1072914	Q11105
46445	Q11106
744808	Q11107
942309	Q11108
744824	Q11109
103503	Q11110
35494	Q11111
103640	Q11112
565995	Q11113
103571	Q11114
140537	Q11115
103670	Q11116
103568	Q11117
733107	Q11118
724323	Q11119
754427	Q11120
1075602	Q11121
1174692	Q11122
846993	Q11123
653163	Q11124
574054	Q11125
596813	Q11126
574061	Q11127
653167	Q11128
653374	Q11129
574114	Q11130
653164	Q11131
1049733	Q11132
60065	Q11133
646636	Q11134
1218018	Q11135
1032195	Q11136
1054419	Q11137
972873	Q11138
1050780	Q11139
972888	Q11140
1169346	Q11141
1026964	Q11142
1026152	Q11143
238486	Q11144
753050	Q11145
895249	Q11146
1073328	Q11147
933048	Q11148
1070565	Q11149
734063	Q11150
161788	Q11151
597499	Q11152
646633	Q11153
642487	Q11154
843677	Q11155
1236395	Q11156
993984	Q11157
1020115	Q11158
113040	Q11159
1034921	Q11160
113048	Q11161
113050	Q11162
113051	Q11163
113088	Q11164
113146	Q11165
1237501	Q11166
1177343	Q11167
644312	Q11168
1237730	Q11169
1237510	Q11170
590834	Q11171
165206	Q11172
1087580	Q11173
668685	Q11174
1087002	Q11175
1193536	Q11176
374349	Q11177
900479	Q11178
900365	Q11179
842296	Q11180
579039	Q11181
1215555	Q11182
949315	Q11183
579041	Q11184
842354	Q11185
949265	Q11186
949320	Q11187
842353	Q11188
835406	Q11189
580928	Q11190
579045	Q11191
580178	Q11192
374342	Q11193
376814	Q11194
928577	Q11195
111910	Q11196
374341	Q11197
374347	Q11198
949348	Q11199
949343	Q11200
732123	Q11201
374344	Q11202
942952	Q11203
374351	Q11204
947554	Q11205
1099627	Q11206
1047946	Q11207
719418	Q11208
1047949	Q11209
79743	Q11210
123772	Q11211
973075	Q11212
947670	Q11213
1027053	Q11214
230828	Q11215
374348	Q11216
947504	Q11217
577032	Q11218
949334	Q11219
579036	Q11220
374339	Q11221
654125	Q11222
579042	Q11223
654060	Q11224
1192014	Q11225
596759	Q11226
949332	Q11227
374345	Q11228
1042557	Q11229
901124	Q11230
900604	Q11231
433484	Q11232
150609	Q11233
1264356	Q11234
376339	Q11235
115516	Q11236
98361	Q11237
94077	Q11238
374336	Q11239
580929	Q11240
579037	Q11241
120699	Q11242
579337	Q11243
377467	Q11244
377465	Q11245
377468	Q11246
377507	Q11247
377508	Q11248
94076	Q11249
98937	Q11250
98942	Q11251
98939	Q11252
591323	Q11253
22093	Q11254
98219	Q11255
23009	Q11256
98934	Q11257
128670	Q11258
128673	Q11259
98216	Q11260
21050	Q11261
23011	Q11262
104001	Q11263
23004	Q11264
46421	Q11265
43570	Q11266
142337	Q11267
579488	Q11268
376460	Q11269
230831	Q11270
579543	Q11271
579487	Q11272
23023	Q11273
376456	Q11274
99227	Q11275
1191830	Q11276
376394	Q11277
46606	Q11278
366298	Q11279
103093	Q11280
121422	Q11281
376338	Q11282
738667	Q11283
1253397	Q11284
35987	Q11285
1091597	Q11286
907129	Q11287
545685	Q11288
719422	Q11289
1093855	Q11290
73229	Q11291
1235283	Q11292
713319	Q11293
376390	Q11294
376391	Q11295
376389	Q11296
6873	Q11297
1010732	Q11298
376340	Q11299
376341	Q11300
593372	Q11301
99197	Q11302
99194	Q11303
376316	Q11304
374001	Q11305
376295	Q11306
376294	Q11307
376293	Q11308
900360	Q11309
376148	Q11310
376388	Q11311
1007758	Q11312
1007764	Q11313
376459	Q11314
58398	Q11315
161546	Q11316
987317	Q11317
898024	Q11318
161123	Q11319
387712	Q11320
898023	Q11321
99214	Q11322
99217	Q11323
119680	Q11324
99208	Q11325
103119	Q11326
99223	Q11327
60904	Q11328
103118	Q11329
99210	Q11330
374288	Q11331
99212	Q11332
1098494	Q11333
723408	Q11334
94082	Q11335
103113	Q11336
46499	Q11337
377456	Q11338
377461	Q11339
121005	Q11340
377459	Q11341
376971	Q11342
376972	Q11343
92948	Q11344
376970	Q11345
1049642	Q11346
1049959	Q11347
1049979	Q11348
1050017	Q11349
103848	Q11350
1050303	Q11351
1049946	Q11352
1050047	Q11353
1049671	Q11354
1050093	Q11355
1049970	Q11356
377469	Q11357
1011934	Q11358
699924	Q11359
23025	Q11360
972589	Q11361
99205	Q11362
99201	Q11363
374279	Q11364
1267677	Q11365
47340	Q11366
103092	Q11367
135897	Q11368
376455	Q11369
62270	Q11370
376719	Q11371
376720	Q11372
35406	Q11373
376715	Q11374
376714	Q11375
928291	Q11376
900546	Q11377
928518	Q11378
900603	Q11379
978775	Q11380
890486	Q11381
376392	Q11382
1267281	Q11383
103683	Q11384
666450	Q11385
98363	Q11386
1032441	Q11387
647962	Q11388
376384	Q11389
1032449	Q11390
1032448	Q11391
376382	Q11392
1191825	Q11393
103088	Q11394
57784	Q11395
98359	Q11396
1095587	Q11397
98358	Q11398
98355	Q11399
99238	Q11400
960205	Q11401
47396	Q11402
98985	Q11403
115518	Q11404
76313	Q11405
140579	Q11406
376318	Q11407
376320	Q11408
98274	Q11409
103121	Q11410
140570	Q11411
1266379	Q11412
99002	Q11413
98276	Q11414
655242	Q11415
98279	Q11416
98999	Q11417
47395	Q11418
98282	Q11419
98230	Q11420
98226	Q11421
98948	Q11422
855356	Q11423
98944	Q11424
376709	Q11425
1073423	Q11426
376712	Q11427
587003	Q11428
99230	Q11429
99233	Q11430
579670	Q11431
1011928	Q11432
1011931	Q11433
98352	Q11434
98283	Q11435
666436	Q11436
1005620	Q11437
579586	Q11438
742871	Q11439
145594	Q11440
99234	Q11441
949317	Q11442
949267	Q11443
40229	Q11444
1238284	Q11445
377573	Q11446
1007761	Q11447
13082	Q11448
376334	Q11449
46607	Q11450
377463	Q11451
377501	Q11452
377505	Q11453
377503	Q11454
377506	Q11455
377504	Q11456
382738	Q11457
742229	Q11458
377502	Q11459
376717	Q11460
376718	Q11461
46611	Q11462
103123	Q11463
1266246	Q11464
376780	Q11465
376342	Q11466
376343	Q11467
376276	Q11468
1247267	Q11469
1247268	Q11470
1239317	Q11471
1237991	Q11472
365896	Q11473
841694	Q11474
841696	Q11475
1129510	Q11476
669681	Q11477
98489	Q11478
98490	Q11479
98485	Q11480
983755	Q11481
98492	Q11482
851236	Q11483
1053308	Q11484
1027709	Q11485
1018348	Q11486
365903	Q11487
13080	Q11488
41282	Q11489
161863	Q11490
1048155	Q11491
669493	Q11492
958579	Q11493
336551	Q11494
899983	Q11495
65317	Q11496
123422	Q11497
43764	Q11498
43752	Q11499
98513	Q11500
58435	Q11501
1267559	Q11502
983752	Q11503
983754	Q11504
983750	Q11505
1243569	Q11506
1243570	Q11507
376280	Q11508
366287	Q11509
103852	Q11510
98523	Q11511
945360	Q11512
98522	Q11513
590619	Q11514
590848	Q11515
98521	Q11516
422170	Q11517
225878	Q11518
98481	Q11519
98483	Q11520
1048164	Q11521
1048157	Q11522
1048159	Q11523
376291	Q11524
376290	Q11525
376287	Q11526
957748	Q11527
376288	Q11528
969146	Q11529
376292	Q11530
22085	Q11531
1185985	Q11532
590967	Q11533
376286	Q11534
366340	Q11535
1185986	Q11536
1243566	Q11537
376285	Q11538
1243585	Q11539
1250822	Q11540
1239132	Q11541
80102	Q11542
376599	Q11543
376600	Q11544
376598	Q11545
98526	Q11546
730735	Q11547
730711	Q11548
744814	Q11549
730978	Q11550
87567	Q11551
87581	Q11552
87554	Q11553
69406	Q11554
729637	Q11555
47337	Q11556
98484	Q11557
731684	Q11558
142646	Q11559
731630	Q11560
733085	Q11561
46415	Q11562
43632	Q11563
980948	Q11564
980951	Q11565
1189272	Q11566
47336	Q11567
1187584	Q11568
1189273	Q11569
596478	Q11570
973351	Q11571
841695	Q11572
732872	Q11573
984327	Q11574
980945	Q11575
732628	Q11576
732946	Q11577
983958	Q11578
983957	Q11579
376628	Q11580
984328	Q11581
98527	Q11582
98497	Q11583
573660	Q11584
983959	Q11585
983961	Q11586
984329	Q11587
984326	Q11588
983955	Q11589
336557	Q11590
654988	Q11591
841535	Q11592
1207337	Q11593
98511	Q11594
376278	Q11595
668012	Q11596
43763	Q11597
586562	Q11598
98518	Q11599
899232	Q11600
98519	Q11601
586563	Q11602
596776	Q11603
98508	Q11604
98509	Q11605
98510	Q11606
894146	Q11607
376605	Q11608
376283	Q11609
46416	Q11610
1091429	Q11611
656049	Q11612
336558	Q11613
1212836	Q11614
376602	Q11615
165208	Q11616
933047	Q11617
98512	Q11618
301099	Q11619
98514	Q11620
596724	Q11621
846222	Q11622
1077860	Q11623
98525	Q11624
42276	Q11625
1020256	Q11626
1020335	Q11627
655247	Q11628
732836	Q11629
732558	Q11630
98494	Q11631
98493	Q11632
653270	Q11633
98487	Q11634
123546	Q11635
121120	Q11636
840800	Q11637
840885	Q11638
1048178	Q11639
336553	Q11640
376277	Q11641
98491	Q11642
725924	Q11643
851511	Q11644
302088	Q11645
46912	Q11646
727222	Q11647
653272	Q11648
376274	Q11649
948079	Q11650
948073	Q11651
849859	Q11652
1034766	Q11653
376281	Q11654
596471	Q11655
1215271	Q11656
851512	Q11657
999277	Q11658
1275148	Q11659
568021	Q11660
1261918	Q11661
1275027	Q11662
1205289	Q11663
1275025	Q11664
1274620	Q11665
1273999	Q11666
1275029	Q11667
1274438	Q11668
596314	Q11669
596315	Q11670
376273	Q11671
103048	Q11672
1057534	Q11673
1274203	Q11674
1007168	Q11675
98517	Q11676
46417	Q11677
366412	Q11678
98579	Q11679
301542	Q11680
645592	Q11681
226886	Q11682
656027	Q11683
656046	Q11684
43634	Q11685
675672	Q11686
675656	Q11687
675641	Q11688
675634	Q11689
301543	Q11690
1021504	Q11691
98438	Q11692
313550	Q11693
1263617	Q11694
1004694	Q11695
1004693	Q11696
753051	Q11697
1108744	Q11698
98443	Q11699
926679	Q11700
655347	Q11701
841320	Q11702
655326	Q11703
126556	Q11704
1004193	Q11705
596330	Q11706
1262206	Q11707
98557	Q11708
541677	Q11709
580174	Q11710
541901	Q11711
301387	Q11712
98447	Q11713
139924	Q11714
98577	Q11715
383469	Q11716
98568	Q11717
108551	Q11718
139930	Q11719
139927	Q11720
676013	Q11721
60892	Q11722
676011	Q11723
139932	Q11724
139907	Q11725
676008	Q11726
676009	Q11727
983779	Q11728
738966	Q11729
301539	Q11730
1171887	Q11731
675582	Q11732
376629	Q11733
655330	Q11734
51212	Q11735
112174	Q11736
139922	Q11737
139912	Q11738
675332	Q11739
1221008	Q11740
655324	Q11741
84660	Q11742
1010889	Q11743
139938	Q11744
139935	Q11745
957750	Q11746
139941	Q11747
122891	Q11748
122889	Q11749
122872	Q11750
98696	Q11751
1032176	Q11752
850170	Q11753
1033666	Q11754
1013116	Q11755
376775	Q11756
1061395	Q11757
1061396	Q11758
376746	Q11759
376748	Q11760
1047845	Q11761
237896	Q11762
644390	Q11763
644391	Q11764
652039	Q11765
983742	Q11766
967676	Q11767
376759	Q11768
596733	Q11769
669336	Q11770
983746	Q11771
967771	Q11772
103853	Q11773
1031817	Q11774
1030537	Q11775
1031790	Q11776
596740	Q11777
1030270	Q11778
1029001	Q11779
1030269	Q11780
642859	Q11781
642860	Q11782
1026991	Q11783
1061459	Q11784
1061457	Q11785
1061538	Q11786
1061537	Q11787
1061536	Q11788
1061539	Q11789
1083608	Q11790
376761	Q11791
586697	Q11792
644315	Q11793
345166	Q11794
983941	Q11795
983937	Q11796
983940	Q11797
983939	Q11798
983970	Q11799
983942	Q11800
967743	Q11801
1053136	Q11802
328355	Q11803
104742	Q11804
1062978	Q11805
983516	Q11806
983643	Q11807
983739	Q11808
644277	Q11809
644310	Q11810
983975	Q11811
983980	Q11812
983977	Q11813
647843	Q11814
1043846	Q11815
647679	Q11816
647675	Q11817
586690	Q11818
586695	Q11819
643495	Q11820
967773	Q11821
1057222	Q11822
376771	Q11823
1057227	Q11824
981698	Q11825
376777	Q11826
376787	Q11827
229588	Q11828
983943	Q11829
1252029	Q11830
1007926	Q11831
1007908	Q11832
1047921	Q11833
1036832	Q11834
1032715	Q11835
586193	Q11836
1052965	Q11837
376768	Q11838
1041230	Q11839
1026024	Q11840
1019287	Q11841
1019420	Q11842
1034928	Q11843
1042895	Q11844
647654	Q11845
1044461	Q11846
675930	Q11847
60334	Q11848
1051499	Q11849
1040966	Q11850
1040961	Q11851
1026025	Q11852
121694	Q11853
1019700	Q11854
1023136	Q11855
1024566	Q11856
1020121	Q11857
1024565	Q11858
1140482	Q11859
376754	Q11860
1121690	Q11861
1121699	Q11862
651813	Q11863
1121689	Q11864
1040693	Q11865
237911	Q11866
1041224	Q11867
1038010	Q11868
1062740	Q11869
1062741	Q11870
1062813	Q11871
1062810	Q11872
1051211	Q11873
1051213	Q11874
1032062	Q11875
647711	Q11876
1043988	Q11877
229182	Q11878
237913	Q11879
376769	Q11880
1057457	Q11881
1032034	Q11882
1042345	Q11883
165075	Q11884
165079	Q11885
1041221	Q11886
1032070	Q11887
1037005	Q11888
1037000	Q11889
1037003	Q11890
1037004	Q11891
1041217	Q11892
983982	Q11893
983555	Q11894
1034973	Q11895
110267	Q11896
237914	Q11897
1034972	Q11898
967683	Q11899
1012955	Q11900
978394	Q11901
999278	Q11902
121576	Q11903
1035885	Q11904
1035886	Q11905
1035686	Q11906
586175	Q11907
1035887	Q11908
983740	Q11909
983522	Q11910
983521	Q11911
983741	Q11912
967691	Q11913
1038025	Q11914
1044947	Q11915
647668	Q11916
1041229	Q11917
1039898	Q11918
1050884	Q11919
1050871	Q11920
967671	Q11921
1062989	Q11922
1019711	Q11923
1019717	Q11924
983744	Q11925
983614	Q11926
1035030	Q11927
983639	Q11928
644402	Q11929
983756	Q11930
731970	Q11931
983576	Q11932
1060299	Q11933
1060303	Q11934
1060304	Q11935
1060305	Q11936
1060308	Q11937
983952	Q11938
596725	Q11939
983953	Q11940
237919	Q11941
983950	Q11942
983954	Q11943
46500	Q11944
1017255	Q11945
376795	Q11946
949512	Q11947
237921	Q11948
1007920	Q11949
1007917	Q11950
1007921	Q11951
1033484	Q11952
1033485	Q11953
54631	Q11954
1033492	Q11955
1007913	Q11956
1033491	Q11957
1007915	Q11958
1033494	Q11959
596738	Q11960
1033493	Q11961
1033495	Q11962
237923	Q11963
1010938	Q11964
1028267	Q11965
376773	Q11966
1056979	Q11967
158664	Q11968
1063499	Q11969
1062957	Q11970
1062963	Q11971
1062960	Q11972
1062959	Q11973
520863	Q11974
967747	Q11975
1056848	Q11976
1056549	Q11977
971658	Q11978
1042257	Q11979
1042258	Q11980
967723	Q11981
644264	Q11982
376765	Q11983
1172085	Q11984
1051423	Q11985
376794	Q11986
968437	Q11987
1060301	Q11988
1060302	Q11989
1060306	Q11990
1060307	Q11991
1060309	Q11992
967697	Q11993
850185	Q11994
58394	Q11995
1032112	Q11996
1032098	Q11997
1032192	Q11998
1057399	Q11999
644412	Q12000
1040790	Q12001
1028997	Q12002
1028992	Q12003
1029000	Q12004
1028995	Q12005
1028994	Q12006
1038520	Q12007
1038519	Q12008
1049323	Q12009
967746	Q12010
1053278	Q12011
967742	Q12012
1057356	Q12013
376781	Q12014
1054421	Q12015
58464	Q12016
983948	Q12017
983981	Q12018
983946	Q12019
983945	Q12020
1052374	Q12021
1052352	Q12022
1052350	Q12023
1000696	Q12024
971604	Q12025
1052402	Q12026
376767	Q12027
1052398	Q12028
1052375	Q12029
144417	Q12030
46494	Q12031
104208	Q12032
589615	Q12033
376779	Q12034
376756	Q12035
112969	Q12036
1007927	Q12037
645616	Q12038
647147	Q12039
237917	Q12040
1020125	Q12041
1007918	Q12042
1034492	Q12043
1007919	Q12044
1026225	Q12045
1026227	Q12046
1026235	Q12047
647760	Q12048
647763	Q12049
1041225	Q12050
237933	Q12051
237903	Q12052
1139152	Q12053
1047954	Q12054
1048214	Q12055
670235	Q12056
1048002	Q12057
1051486	Q12058
1055614	Q12059
15163	Q12060
376790	Q12061
376757	Q12062
645630	Q12063
644481	Q12064
1020112	Q12065
898349	Q12066
100783	Q12067
946166	Q12068
51226	Q12069
119415	Q12070
374005	Q12071
848618	Q12072
366802	Q12073
1028288	Q12074
1188747	Q12075
1178220	Q12076
1213792	Q12077
34315	Q12078
226039	Q12079
1255668	Q12080
1265106	Q12081
365254	Q12082
1128529	Q12083
1212298	Q12084
1239319	Q12085
1212044	Q12086
933585	Q12087
737974	Q12088
813537	Q12089
727096	Q12090
653434	Q12091
848840	Q12092
337142	Q12093
835429	Q12094
842094	Q12095
843345	Q12096
840939	Q12097
843042	Q12098
846338	Q12099
846609	Q12100
835371	Q12101
840762	Q12102
839172	Q12103
842384	Q12104
839240	Q12105
839144	Q12106
835532	Q12107
841022	Q12108
846460	Q12109
1255665	Q12110
835538	Q12111
838714	Q12112
841305	Q12113
842642	Q12114
842570	Q12115
842728	Q12116
838930	Q12117
845911	Q12118
839475	Q12119
846061	Q12120
841169	Q12121
838716	Q12122
845294	Q12123
839175	Q12124
839315	Q12125
142301	Q12126
653282	Q12127
