pageid	qid
root	Q4
1082912	Q3533
1084337	Q3534
1082823	Q3535
1082821	Q3536
1080381	Q3537
65662	Q3538
80721	Q3539
945185	Q3540
944092	Q3541
646508	Q3542
950011	Q3543
948101	Q3544
944100	Q3545
1250035	Q3546
1267222	Q3547
342128	Q3548
893213	Q3549
1267936	Q3550
682166	Q3551
651810	Q3552
598337	Q3553
598289	Q3554
598306	Q3555
651805	Q3556
598336	Q3557
596524	Q3558
1088318	Q3559
1171238	Q3560
1066947	Q3561
1207915	Q3562
335387	Q3563
1012500	Q3564
597321	Q3565
1191744	Q3566
1191743	Q3567
845787	Q3568
1258394	Q3569
1258400	Q3570
1258516	Q3571
598178	Q3572
598173	Q3573
598186	Q3574
729629	Q3575
729569	Q3576
653070	Q3577
598165	Q3578
597048	Q3579
597045	Q3580
851431	Q3581
598686	Q3582
869356	Q3583
596843	Q3584
597049	Q3585
597324	Q3586
597325	Q3587
853922	Q3588
654772	Q3589
653217	Q3590
648769	Q3591
646135	Q3592
646147	Q3593
598284	Q3594
598303	Q3595
632538	Q3596
648024	Q3597
646136	Q3598
585827	Q3599
593466	Q3600
595084	Q3601
301176	Q3602
588731	Q3603
585862	Q3604
585828	Q3605
593317	Q3606
585782	Q3607
588726	Q3608
366297	Q3609
657656	Q3610
118950	Q3611
589293	Q3612
585538	Q3613
595538	Q3614
515439	Q3615
591392	Q3616
301172	Q3617
586222	Q3618
517748	Q3619
585531	Q3620
52343	Q3621
596393	Q3622
653013	Q3623
984841	Q3624
366606	Q3625
594642	Q3626
114024	Q3627
301337	Q3628
301336	Q3629
301315	Q3630
301308	Q3631
301307	Q3632
301312	Q3633
301324	Q3634
301318	Q3635
653280	Q3636
1031445	Q3637
852443	Q3638
840404	Q3639
744035	Q3640
728414	Q3641
655745	Q3642
1031436	Q3643
574055	Q3644
587754	Q3645
585517	Q3646
227091	Q3647
301300	Q3648
164229	Q3649
1184617	Q3650
734067	Q3651
634282	Q3652
336554	Q3653
210544	Q3654
141533	Q3655
642489	Q3656
332575	Q3657
1010856	Q3658
1031446	Q3659
293478	Q3660
113038	Q3661
1236396	Q3662
165156	Q3663
1087167	Q3664
1086668	Q3665
1086635	Q3666
127144	Q3667
127147	Q3668
127235	Q3669
42860	Q3670
730554	Q3671
901042	Q3672
576650	Q3673
877494	Q3674
332247	Q3675
521421	Q3676
127799	Q3677
127168	Q3678
237813	Q3679
127252	Q3680
127134	Q3681
127123	Q3682
127163	Q3683
127720	Q3684
127654	Q3685
127723	Q3686
395779	Q3687
49296	Q3688
123776	Q3689
127728	Q3690
157038	Q3691
127649	Q3692
395736	Q3693
127815	Q3694
482075	Q3695
127228	Q3696
127645	Q3697
395723	Q3698
382999	Q3699
899728	Q3700
729299	Q3701
395938	Q3702
374346	Q3703
1042322	Q3704
103377	Q3705
150615	Q3706
1013451	Q3707
103380	Q3708
301569	Q3709
94068	Q3710
395841	Q3711
374337	Q3712
999422	Q3713
866489	Q3714
552314	Q3715
120489	Q3716
377466	Q3717
231250	Q3718
120552	Q3719
120479	Q3720
94064	Q3721
22094	Q3722
230834	Q3723
376457	Q3724
99228	Q3725
103094	Q3726
119683	Q3727
119827	Q3728
14067	Q3729
385087	Q3730
229767	Q3731
103307	Q3732
120671	Q3733
238879	Q3734
119796	Q3735
99192	Q3736
604343	Q3737
376301	Q3738
869035	Q3739
229770	Q3740
120506	Q3741
120580	Q3742
378329	Q3743
742804	Q3744
120648	Q3745
123490	Q3746
92962	Q3747
94067	Q3748
103114	Q3749
92949	Q3750
225970	Q3751
237845	Q3752
587260	Q3753
1218127	Q3754
120641	Q3755
119807	Q3756
742776	Q3757
119650	Q3758
93687	Q3759
92953	Q3760
229778	Q3761
238876	Q3762
119653	Q3763
119805	Q3764
228805	Q3765
92954	Q3766
552315	Q3767
654049	Q3768
120663	Q3769
901022	Q3770
376393	Q3771
119689	Q3772
98364	Q3773
376383	Q3774
552313	Q3775
103089	Q3776
229785	Q3777
98356	Q3778
596763	Q3779
99240	Q3780
92950	Q3781
98277	Q3782
98227	Q3783
376713	Q3784
99231	Q3785
119732	Q3786
395757	Q3787
98284	Q3788
120555	Q3789
999425	Q3790
99235	Q3791
229794	Q3792
1078934	Q3793
376335	Q3794
229797	Q3795
119656	Q3796
229800	Q3797
229804	Q3798
103124	Q3799
898144	Q3800
229757	Q3801
576796	Q3802
395914	Q3803
228566	Q3804
301548	Q3805
301428	Q3806
237829	Q3807
301431	Q3808
591377	Q3809
301440	Q3810
669649	Q3811
228569	Q3812
301430	Q3813
228567	Q3814
654118	Q3815
123775	Q3816
22651	Q3817
237832	Q3818
336552	Q3819
301424	Q3820
237847	Q3821
161762	Q3822
301425	Q3823
123677	Q3824
655495	Q3825
301439	Q3826
301448	Q3827
123777	Q3828
301429	Q3829
237837	Q3830
22086	Q3831
22087	Q3832
301447	Q3833
237843	Q3834
301546	Q3835
227045	Q3836
161763	Q3837
119647	Q3838
1255468	Q3839
702275	Q3840
866236	Q3841
669404	Q3842
301438	Q3843
103047	Q3844
103273	Q3845
102903	Q3846
301427	Q3847
237850	Q3848
301418	Q3849
134095	Q3850
723868	Q3851
702276	Q3852
301416	Q3853
301433	Q3854
231252	Q3855
123492	Q3856
301446	Q3857
301420	Q3858
301417	Q3859
123920	Q3860
227047	Q3861
859383	Q3862
301547	Q3863
301422	Q3864
237854	Q3865
232015	Q3866
165209	Q3867
123675	Q3868
123556	Q3869
301419	Q3870
161765	Q3871
102916	Q3872
301423	Q3873
301545	Q3874
122165	Q3875
301563	Q3876
123374	Q3877
301549	Q3878
301437	Q3879
327324	Q3880
63902	Q3881
165433	Q3882
301421	Q3883
146998	Q3884
301436	Q3885
103049	Q3886
123659	Q3887
158150	Q3888
139974	Q3889
301409	Q3890
159186	Q3891
579408	Q3892
430534	Q3893
301536	Q3894
67517	Q3895
1108746	Q3896
129220	Q3897
238385	Q3898
655327	Q3899
131292	Q3900
98558	Q3901
301385	Q3902
131291	Q3903
509121	Q3904
139925	Q3905
98569	Q3906
139931	Q3907
730757	Q3908
139929	Q3909
430957	Q3910
579406	Q3911
100810	Q3912
139933	Q3913
139908	Q3914
676006	Q3915
301414	Q3916
890148	Q3917
100809	Q3918
139919	Q3919
102856	Q3920
231195	Q3921
100813	Q3922
146146	Q3923
1073142	Q3924
231200	Q3925
1073436	Q3926
193335	Q3927
840503	Q3928
1010890	Q3929
139944	Q3930
231196	Q3931
164279	Q3932
231192	Q3933
1010979	Q3934
139936	Q3935
100812	Q3936
1073148	Q3937
900236	Q3938
238416	Q3939
119443	Q3940
1073162	Q3941
679792	Q3942
230951	Q3943
231193	Q3944
1071558	Q3945
1073285	Q3946
231194	Q3947
231202	Q3948
1073027	Q3949
679730	Q3950
1072879	Q3951
851993	Q3952
125746	Q3953
139989	Q3954
679737	Q3955
585458	Q3956
1032177	Q3957
1032198	Q3958
584099	Q3959
1083602	Q3960
1033667	Q3961
584100	Q3962
376776	Q3963
237895	Q3964
237897	Q3965
844179	Q3966
652040	Q3967
584132	Q3968
584141	Q3969
618847	Q3970
584114	Q3971
584214	Q3972
983747	Q3973
432674	Q3974
587118	Q3975
587199	Q3976
584137	Q3977
1064333	Q3978
586114	Q3979
237901	Q3980
884100	Q3981
1061454	Q3982
1061534	Q3983
596744	Q3984
376762	Q3985
1057740	Q3986
435540	Q3987
123778	Q3988
967843	Q3989
328356	Q3990
850184	Q3991
645632	Q3992
644278	Q3993
983976	Q3994
647841	Q3995
585473	Q3996
237906	Q3997
237908	Q3998
376785	Q3999
587636	Q4000
376772	Q4001
981699	Q4002
376778	Q4003
587940	Q4004
587952	Q4005
376788	Q4006
586215	Q4007
647416	Q4008
644224	Q4009
652819	Q4010
586194	Q4011
1083717	Q4012
618691	Q4013
301455	Q4014
1041454	Q4015
1012496	Q4016
1034916	Q4017
647648	Q4018
585452	Q4019
1051498	Q4020
1040963	Q4021
1019683	Q4022
588715	Q4023
972874	Q4024
376755	Q4025
141201	Q4026
237912	Q4027
1051719	Q4028
1062737	Q4029
521395	Q4030
1062812	Q4031
584140	Q4032
520891	Q4033
587201	Q4034
587206	Q4035
230698	Q4036
336377	Q4037
376770	Q4038
587342	Q4039
1042344	Q4040
588865	Q4041
588874	Q4042
165076	Q4043
1041222	Q4044
587251	Q4045
588877	Q4046
1041418	Q4047
983984	Q4048
1041426	Q4049
983625	Q4050
237915	Q4051
376760	Q4052
22103	Q4053
584112	Q4054
967854	Q4055
586180	Q4056
1035687	Q4057
589145	Q4058
1041438	Q4059
1038024	Q4060
103376	Q4061
1041445	Q4062
1039899	Q4063
1050873	Q4064
967672	Q4065
1172451	Q4066
1062988	Q4067
732152	Q4068
618839	Q4069
1051452	Q4070
1035031	Q4071
1083739	Q4072
585547	Q4073
943064	Q4074
586668	Q4075
1051513	Q4076
237920	Q4077
190211	Q4078
1007912	Q4079
237922	Q4080
587288	Q4081
589405	Q4082
237924	Q4083
376774	Q4084
1063815	Q4085
1056980	Q4086
587580	Q4087
1063495	Q4088
1062958	Q4089
127249	Q4090
520868	Q4091
1056536	Q4092
971910	Q4093
586408	Q4094
149544	Q4095
1085562	Q4096
1172069	Q4097
576875	Q4098
1121801	Q4099
295643	Q4100
968487	Q4101
589459	Q4102
520889	Q4103
396004	Q4104
587192	Q4105
589413	Q4106
644413	Q4107
1040791	Q4108
1028990	Q4109
331979	Q4110
589409	Q4111
239203	Q4112
1049320	Q4113
967844	Q4114
967767	Q4115
376782	Q4116
589458	Q4117
584107	Q4118
1041218	Q4119
983949	Q4120
237932	Q4121
584109	Q4122
1083918	Q4123
589467	Q4124
229670	Q4125
586214	Q4126
125458	Q4127
644846	Q4128
190219	Q4129
237804	Q4130
1084646	Q4131
237918	Q4132
586157	Q4133
1020120	Q4134
646929	Q4135
1006037	Q4136
585969	Q4137
585515	Q4138
1026226	Q4139
1026157	Q4140
647756	Q4141
1041450	Q4142
1084651	Q4143
585749	Q4144
237934	Q4145
585961	Q4146
237904	Q4147
585450	Q4148
585560	Q4149
576886	Q4150
1051485	Q4151
587931	Q4152
376791	Q4153
585444	Q4154
376763	Q4155
480258	Q4156
584113	Q4157
732415	Q4158
646937	Q4159
584224	Q4160
100807	Q4161
363496	Q4162
1076495	Q4163
196092	Q4164
125556	Q4165
618875	Q4166
221585	Q4167
123640	Q4168
125597	Q4169
986713	Q4170
238390	Q4171
60064	Q4172
644294	Q4173
644293	Q4174
1258094	Q4175
644289	Q4176
302108	Q4177
23831	Q4178
142277	Q4179
1016658	Q4180
366803	Q4181
142264	Q4182
301097	Q4183
46947	Q4184
294739	Q4185
294639	Q4186
1033646	Q4187
165335	Q4188
119881	Q4189
294413	Q4190
618689	Q4191
1006180	Q4192
119893	Q4193
939179	Q4194
68422	Q4195
294749	Q4196
590858	Q4197
1129466	Q4198
294741	Q4199
68427	Q4200
595549	Q4201
877335	Q4202
13233	Q4203
94193	Q4204
294629	Q4205
877359	Q4206
13078	Q4207
877488	Q4208
13062	Q4209
332245	Q4210
877523	Q4211
294623	Q4212
725583	Q4213
68451	Q4214
294634	Q4215
294742	Q4216
294744	Q4217
165336	Q4218
294412	Q4219
165334	Q4220
593467	Q4221
239421	Q4222
1009496	Q4223
52119	Q4224
119154	Q4225
877183	Q4226
42278	Q4227
646886	Q4228
294409	Q4229
294408	Q4230
720837	Q4231
123680	Q4232
68755	Q4233
165636	Q4234
294747	Q4235
165331	Q4236
294627	Q4237
205320	Q4238
13091	Q4239
68781	Q4240
294417	Q4241
294631	Q4242
646887	Q4243
102839	Q4244
595583	Q4245
7956	Q4246
1217447	Q4247
227381	Q4248
999390	Q4249
294630	Q4250
509125	Q4251
1012143	Q4252
301208	Q4253
7398	Q4254
294414	Q4255
294734	Q4256
576208	Q4257
80080	Q4258
294411	Q4259
294403	Q4260
119564	Q4261
42871	Q4262
237576	Q4263
1035137	Q4264
113705	Q4265
294748	Q4266
119194	Q4267
576210	Q4268
119570	Q4269
119909	Q4270
294637	Q4271
119580	Q4272
133646	Q4273
989845	Q4274
13093	Q4275
294624	Q4276
294415	Q4277
225772	Q4278
294404	Q4279
119697	Q4280
165085	Q4281
294638	Q4282
1234618	Q4283
294635	Q4284
646891	Q4285
202712	Q4286
165333	Q4287
202713	Q4288
294743	Q4289
41033	Q4290
294737	Q4291
57334	Q4292
10751	Q4293
230713	Q4294
591420	Q4295
225971	Q4296
294632	Q4297
141714	Q4298
294416	Q4299
239616	Q4300
119616	Q4301
294738	Q4302
732404	Q4303
165338	Q4304
591429	Q4305
294405	Q4306
165329	Q4307
119588	Q4308
294407	Q4309
165330	Q4310
294746	Q4311
589336	Q4312
165309	Q4313
1028282	Q4314
509014	Q4315
294418	Q4316
165173	Q4317
294735	Q4318
119629	Q4319
119622	Q4320
294626	Q4321
119701	Q4322
294406	Q4323
505811	Q4324
294641	Q4325
165564	Q4326
119916	Q4327
119635	Q4328
165328	Q4329
887305	Q4330
1250024	Q4331
301087	Q4332
239106	Q4333
294640	Q4334
647922	Q4335
294633	Q4336
52187	Q4337
294745	Q4338
140559	Q4339
43432	Q4340
165332	Q4341
242918	Q4342
147923	Q4343
294628	Q4344
368608	Q4345
51126	Q4346
617251	Q4347
119921	Q4348
60990	Q4349
877230	Q4350
229828	Q4351
331813	Q4352
517749	Q4353
656167	Q4354
119946	Q4355
294740	Q4356
589948	Q4357
327323	Q4358
294636	Q4359
999391	Q4360
13482	Q4361
119336	Q4362
119348	Q4363
119902	Q4364
191866	Q4365
656168	Q4366
104094	Q4367
294420	Q4368
294410	Q4369
166074	Q4370
295277	Q4371
227388	Q4372
41354	Q4373
7957	Q4374
62439	Q4375
6825	Q4376
50756	Q4377
10278	Q4378
21892	Q4379
123639	Q4380
238333	Q4381
1243816	Q4382
646129	Q4383
22943	Q4384
647495	Q4385
23815	Q4386
302455	Q4387
632002	Q4388
649042	Q4389
583853	Q4390
595357	Q4391
436471	Q4392
595359	Q4393
595794	Q4394
591187	Q4395
596640	Q4396
848992	Q4397
653274	Q4398
646158	Q4399
646403	Q4400
1003486	Q4401
646408	Q4402
221667	Q4403
342088	Q4404
1089579	Q4405
686529	Q4406
1186980	Q4407
363332	Q4408
675745	Q4409
670791	Q4410
1048780	Q4411
1111392	Q4412
676317	Q4413
676285	Q4414
363334	Q4415
1089790	Q4416
715444	Q4417
670772	Q4418
686611	Q4419
597179	Q4420
730901	Q4421
718406	Q4422
1249925	Q4423
739396	Q4424
734716	Q4425
718402	Q4426
695336	Q4427
618947	Q4428
721406	Q4429
848149	Q4430
906348	Q4431
970959	Q4432
1106159	Q4433
670747	Q4434
647109	Q4435
647107	Q4436
647108	Q4437
238752	Q4438
238732	Q4439
79388	Q4440
1016612	Q4441
1016610	Q4442
1016584	Q4443
1016575	Q4444
1016582	Q4445
1016572	Q4446
1016570	Q4447
1016553	Q4448
1016549	Q4449
1016551	Q4450
1013368	Q4451
1191836	Q4452
1013373	Q4453
1015881	Q4454
1189834	Q4455
1189833	Q4456
1189832	Q4457
1189830	Q4458
1189829	Q4459
1189827	Q4460
1189826	Q4461
1189823	Q4462
1189821	Q4463
1189820	Q4464
1189819	Q4465
1189818	Q4466
1189817	Q4467
1189816	Q4468
1189814	Q4469
1189813	Q4470
1189120	Q4471
1189118	Q4472
1189117	Q4473
1189115	Q4474
1189114	Q4475
1189113	Q4476
1189112	Q4477
1189111	Q4478
1189109	Q4479
1247332	Q4480
398691	Q4481
756271	Q4482
286017	Q4483
238720	Q4484
647104	Q4485
647105	Q4486
647103	Q4487
647106	Q4488
1139906	Q4489
237792	Q4490
394525	Q4491
719616	Q4492
1205207	Q4493
365115	Q4494
381129	Q4495
1204849	Q4496
753372	Q4497
237791	Q4498
237803	Q4499
164600	Q4500
165178	Q4501
381128	Q4502
147444	Q4503
109281	Q4504
1013899	Q4505
1013897	Q4506
1013894	Q4507
621567	Q4508
65081	Q4509
368839	Q4510
366963	Q4511
632469	Q4512
41679	Q4513
1270615	Q4514
1084480	Q4515
616816	Q4516
616808	Q4517
842808	Q4518
616810	Q4519
616812	Q4520
616814	Q4521
616811	Q4522
616813	Q4523
1083907	Q4524
1129352	Q4525
1221031	Q4526
731280	Q4527
939160	Q4528
994049	Q4529
906991	Q4530
1253989	Q4531
686828	Q4532
702341	Q4533
933512	Q4534
519981	Q4535
49465	Q4536
719474	Q4537
742585	Q4538
742586	Q4539
44830	Q4540
149751	Q4541
52095	Q4542
739837	Q4543
1086042	Q4544
858981	Q4545
887549	Q4546
291688	Q4547
103170	Q4548
890954	Q4549
730953	Q4550
375549	Q4551
149653	Q4552
730954	Q4553
984949	Q4554
149583	Q4555
149649	Q4556
999930	Q4557
382560	Q4558
999948	Q4559
999937	Q4560
999979	Q4561
999962	Q4562
999925	Q4563
999921	Q4564
999952	Q4565
728805	Q4566
999956	Q4567
999975	Q4568
999934	Q4569
999973	Q4570
728994	Q4571
999970	Q4572
728995	Q4573
1067147	Q4574
908990	Q4575
1112619	Q4576
730691	Q4577
725500	Q4578
686814	Q4579
754186	Q4580
702281	Q4581
686879	Q4582
1033077	Q4583
742252	Q4584
1264181	Q4585
621983	Q4586
661793	Q4587
336340	Q4588
533546	Q4589
686838	Q4590
658933	Q4591
702282	Q4592
1081051	Q4593
715759	Q4594
717147	Q4595
686262	Q4596
686880	Q4597
699771	Q4598
686827	Q4599
906309	Q4600
686839	Q4601
1250030	Q4602
686832	Q4603
697979	Q4604
668867	Q4605
1186394	Q4606
686821	Q4607
738325	Q4608
717145	Q4609
723182	Q4610
751083	Q4611
686829	Q4612
686842	Q4613
881024	Q4614
740556	Q4615
686812	Q4616
1065678	Q4617
755931	Q4618
730698	Q4619
686826	Q4620
434255	Q4621
434969	Q4622
869028	Q4623
1263776	Q4624
686835	Q4625
727900	Q4626
727979	Q4627
399152	Q4628
727899	Q4629
661763	Q4630
342082	Q4631
143185	Q4632
329319	Q4633
1179958	Q4634
690929	Q4635
1106375	Q4636
724139	Q4637
731379	Q4638
521118	Q4639
687582	Q4640
715762	Q4641
686830	Q4642
727493	Q4643
434242	Q4644
686836	Q4645
699120	Q4646
479029	Q4647
881957	Q4648
686818	Q4649
975740	Q4650
851905	Q4651
754484	Q4652
686899	Q4653
906372	Q4654
593495	Q4655
686815	Q4656
687504	Q4657
754487	Q4658
618932	Q4659
725815	Q4660
699810	Q4661
690930	Q4662
655622	Q4663
906388	Q4664
1220190	Q4665
894465	Q4666
376740	Q4667
593494	Q4668
87553	Q4669
648691	Q4670
1209984	Q4671
854669	Q4672
1026288	Q4673
1055922	Q4674
1063867	Q4675
1104138	Q4676
579441	Q4677
248712	Q4678
648610	Q4679
223105	Q4680
730094	Q4681
1211782	Q4682
1087308	Q4683
878645	Q4684
1087645	Q4685
1036481	Q4686
730096	Q4687
1264484	Q4688
969669	Q4689
730108	Q4690
1204112	Q4691
1084509	Q4692
1264524	Q4693
1084517	Q4694
1199275	Q4695
984948	Q4696
1054437	Q4697
730095	Q4698
1221075	Q4699
622530	Q4700
1090178	Q4701
1087651	Q4702
1087418	Q4703
1211775	Q4704
972530	Q4705
149627	Q4706
166320	Q4707
148694	Q4708
65181	Q4709
754687	Q4710
730152	Q4711
1022168	Q4712
961439	Q4713
55227	Q4714
1032832	Q4715
1139250	Q4716
1226454	Q4717
368889	Q4718
11565	Q4719
899065	Q4720
368842	Q4721
653216	Q4722
838722	Q4723
998878	Q4724
1014805	Q4725
1102553	Q4726
887481	Q4727
1082068	Q4728
721482	Q4729
670176	Q4730
728125	Q4731
728124	Q4732
722539	Q4733
718903	Q4734
721382	Q4735
719114	Q4736
721709	Q4737
1246649	Q4738
755738	Q4739
718879	Q4740
587069	Q4741
1077336	Q4742
652704	Q4743
1013780	Q4744
1104358	Q4745
841942	Q4746
148221	Q4747
1012290	Q4748
751986	Q4749
1266769	Q4750
1267879	Q4751
1267293	Q4752
579131	Q4753
1267297	Q4754
1267683	Q4755
1267284	Q4756
20799	Q4757
1272404	Q4758
595560	Q4759
595542	Q4760
595581	Q4761
595620	Q4762
595593	Q4763
1212796	Q4764
368000	Q4765
892688	Q4766
1093759	Q4767
1261787	Q4768
1256841	Q4769
970308	Q4770
669863	Q4771
669867	Q4772
958275	Q4773
533576	Q4774
958270	Q4775
983749	Q4776
1181356	Q4777
533550	Q4778
958271	Q4779
533571	Q4780
1091249	Q4781
110865	Q4782
1091243	Q4783
1091246	Q4784
1262545	Q4785
227222	Q4786
1091250	Q4787
145583	Q4788
1091248	Q4789
728867	Q4790
35307	Q4791
92655	Q4792
482741	Q4793
716482	Q4794
648259	Q4795
1091247	Q4796
101033	Q4797
101012	Q4798
101060	Q4799
100951	Q4800
100925	Q4801
100982	Q4802
100890	Q4803
341943	Q4804
101016	Q4805
100969	Q4806
100957	Q4807
733918	Q4808
732620	Q4809
739693	Q4810
739694	Q4811
744582	Q4812
541613	Q4813
163495	Q4814
744589	Q4815
583453	Q4816
1110275	Q4817
583457	Q4818
1188088	Q4819
1187541	Q4820
583525	Q4821
13221	Q4822
1188143	Q4823
148183	Q4824
658935	Q4825
509300	Q4826
1184515	Q4827
741432	Q4828
661775	Q4829
1188090	Q4830
661722	Q4831
509297	Q4832
148188	Q4833
505873	Q4834
661768	Q4835
509304	Q4836
1194885	Q4837
661777	Q4838
1186936	Q4839
148195	Q4840
661770	Q4841
661719	Q4842
148190	Q4843
997363	Q4844
1167425	Q4845
1167423	Q4846
1036668	Q4847
741576	Q4848
1207342	Q4849
614947	Q4850
1184707	Q4851
583527	Q4852
148087	Q4853
583528	Q4854
1187077	Q4855
661773	Q4856
10037	Q4857
148178	Q4858
659259	Q4859
661780	Q4860
950064	Q4861
541615	Q4862
1187082	Q4863
593185	Q4864
593187	Q4865
43310	Q4866
713155	Q4867
716533	Q4868
1106648	Q4869
730367	Q4870
730395	Q4871
730363	Q4872
730390	Q4873
730361	Q4874
730374	Q4875
730365	Q4876
730391	Q4877
730397	Q4878
730392	Q4879
730615	Q4880
1239435	Q4881
1247731	Q4882
1167424	Q4883
1176970	Q4884
997347	Q4885
997351	Q4886
997362	Q4887
997352	Q4888
997361	Q4889
997353	Q4890
997360	Q4891
997354	Q4892
997359	Q4893
997355	Q4894
997358	Q4895
997356	Q4896
997357	Q4897
997366	Q4898
997365	Q4899
1215313	Q4900
1234516	Q4901
1250859	Q4902
1175438	Q4903
1247732	Q4904
1036666	Q4905
997377	Q4906
997393	Q4907
997395	Q4908
997394	Q4909
997396	Q4910
997397	Q4911
997385	Q4912
997384	Q4913
997383	Q4914
997382	Q4915
997380	Q4916
997378	Q4917
997381	Q4918
1238755	Q4919
1176971	Q4920
1167422	Q4921
1234679	Q4922
24454	Q4923
1176973	Q4924
933651	Q4925
881660	Q4926
656031	Q4927
974538	Q4928
674825	Q4929
54346	Q4930
65868	Q4931
572564	Q4932
741675	Q4933
738121	Q4934
1264674	Q4935
374359	Q4936
375545	Q4937
573381	Q4938
741684	Q4939
886036	Q4940
329264	Q4941
886044	Q4942
148249	Q4943
900631	Q4944
114233	Q4945
1262906	Q4946
730628	Q4947
71675	Q4948
145061	Q4949
71656	Q4950
71673	Q4951
71682	Q4952
573013	Q4953
71678	Q4954
240317	Q4955
155685	Q4956
102901	Q4957
1222060	Q4958
71676	Q4959
71736	Q4960
72425	Q4961
897650	Q4962
931628	Q4963
336078	Q4964
103548	Q4965
56113	Q4966
77222	Q4967
724227	Q4968
883525	Q4969
78512	Q4970
871965	Q4971
943023	Q4972
943308	Q4973
80029	Q4974
143249	Q4975
80030	Q4976
866342	Q4977
102928	Q4978
68331	Q4979
143248	Q4980
899897	Q4981
83491	Q4982
1255823	Q4983
102932	Q4984
841149	Q4985
943025	Q4986
841217	Q4987
541395	Q4988
139870	Q4989
899917	Q4990
32804	Q4991
1133578	Q4992
103957	Q4993
165378	Q4994
905964	Q4995
1251959	Q4996
335517	Q4997
1183924	Q4998
71774	Q4999
667767	Q5000
144010	Q5001
1086302	Q5002
17709	Q5003
16418	Q5004
1127717	Q5005
974259	Q5006
230877	Q5007
955063	Q5008
1096582	Q5009
1076419	Q5010
1112264	Q5011
1077968	Q5012
1051374	Q5013
1051488	Q5014
297717	Q5015
230087	Q5016
1051871	Q5017
604336	Q5018
604100	Q5019
686820	Q5020
617326	Q5021
617327	Q5022
79043	Q5023
41412	Q5024
686819	Q5025
1051487	Q5026
43386	Q5027
302279	Q5028
302393	Q5029
302101	Q5030
302149	Q5031
302182	Q5032
302121	Q5033
302130	Q5034
302414	Q5035
302249	Q5036
302411	Q5037
302269	Q5038
746986	Q5039
906390	Q5040
699118	Q5041
646872	Q5042
752757	Q5043
646879	Q5044
1033075	Q5045
752144	Q5046
1051373	Q5047
622774	Q5048
342236	Q5049
339652	Q5050
64543	Q5051
64544	Q5052
64619	Q5053
65513	Q5054
86399	Q5055
43513	Q5056
75167	Q5057
64545	Q5058
35403	Q5059
1036357	Q5060
64616	Q5061
64553	Q5062
68726	Q5063
154283	Q5064
725041	Q5065
237447	Q5066
668678	Q5067
934593	Q5068
52990	Q5069
720434	Q5070
291799	Q5071
65521	Q5072
291798	Q5073
722670	Q5074
727475	Q5075
1248868	Q5076
89496	Q5077
675314	Q5078
1046407	Q5079
1046582	Q5080
1025802	Q5081
43734	Q5082
1025796	Q5083
1014741	Q5084
12709	Q5085
1078264	Q5086
737732	Q5087
737731	Q5088
737735	Q5089
737730	Q5090
615777	Q5091
89187	Q5092
89167	Q5093
89245	Q5094
89202	Q5095
89201	Q5096
645574	Q5097
645575	Q5098
855320	Q5099
728738	Q5100
733938	Q5101
1078570	Q5102
945186	Q5103
944088	Q5104
646507	Q5105
950013	Q5106
948102	Q5107
944101	Q5108
1267249	Q5109
1009951	Q5110
1261649	Q5111
682167	Q5112
301888	Q5113
1088317	Q5114
652062	Q5115
653066	Q5116
652841	Q5117
732665	Q5118
652061	Q5119
652840	Q5120
653018	Q5121
732663	Q5122
653062	Q5123
596999	Q5124
597005	Q5125
597000	Q5126
586857	Q5127
586858	Q5128
651807	Q5129
1258396	Q5130
1258395	Q5131
598277	Q5132
598282	Q5133
598287	Q5134
598286	Q5135
589337	Q5136
598166	Q5137
598168	Q5138
598162	Q5139
598164	Q5140
368843	Q5141
301394	Q5142
301390	Q5143
140422	Q5144
1000990	Q5145
593946	Q5146
301389	Q5147
301388	Q5148
301392	Q5149
301393	Q5150
301391	Q5151
580219	Q5152
301572	Q5153
744815	Q5154
301578	Q5155
642067	Q5156
866480	Q5157
897534	Q5158
731996	Q5159
1047947	Q5160
1047935	Q5161
374340	Q5162
652037	Q5163
374283	Q5164
580218	Q5165
301566	Q5166
587124	Q5167
675567	Q5168
541898	Q5169
301581	Q5170
642173	Q5171
866490	Q5172
145593	Q5173
103630	Q5174
1047973	Q5175
949268	Q5176
374335	Q5177
651954	Q5178
580220	Q5179
301571	Q5180
1182279	Q5181
587122	Q5182
675565	Q5183
541899	Q5184
301576	Q5185
642133	Q5186
595471	Q5187
52582	Q5188
98478	Q5189
376267	Q5190
103674	Q5191
1048151	Q5192
1048162	Q5193
576656	Q5194
301310	Q5195
541676	Q5196
587476	Q5197
675564	Q5198
541896	Q5199
301577	Q5200
656048	Q5201
98559	Q5202
293186	Q5203
999286	Q5204
744817	Q5205
301585	Q5206
98698	Q5207
164233	Q5208
999287	Q5209
744819	Q5210
587475	Q5211
301573	Q5212
585516	Q5213
58397	Q5214
744818	Q5215
301574	Q5216
642154	Q5217
224948	Q5218
651814	Q5219
982564	Q5220
58621	Q5221
744816	Q5222
999288	Q5223
301579	Q5224
301580	Q5225
653279	Q5226
1014632	Q5227
42488	Q5228
230821	Q5229
120727	Q5230
297822	Q5231
51214	Q5232
898749	Q5233
111964	Q5234
1003462	Q5235
384790	Q5236
846994	Q5237
102913	Q5238
590152	Q5239
1061791	Q5240
1061790	Q5241
