#	URI	file	categories	description
45	https://commons.wikimedia.org/entity/M113202503	File:Zangotzako (Nafarroa) Santa Maria Elizan dagoen dolio jolea..tif	Category:Ocarinas in art|Category:Exterior of the Church of Santa María la Real, Sangüesa|Category:Dolio|Category:Romanesque art in Navarre	Zangotzako Santa Maria Elizan dagoen dolio jolea.
46	https://commons.wikimedia.org/entity/M114678432	File:3-4 TTUNTTUNA (Soinuenea JMBA bilduma 133).webm	Category:Videos of musical instruments|Category:Basque traditional musical instruments|Category:Videos uploaded within the collaboration with Soinuenea	Musikaria: Juan Mari Beltran
47	https://commons.wikimedia.org/entity/M114678433	File:XIRULA (Soinuenea JMBA bilduma 199).webm	Category:Videos of musical instruments|Category:Basque traditional musical instruments|Category:Videos uploaded within the collaboration with Soinuenea	Musikaria: Juan Mari Beltran
48	https://commons.wikimedia.org/entity/M114678438	File:Eskuko TXILIBITUA (Soinuenea JMBA bilduma 810).webm	Category:Basque music|Category:Basque traditional musical instruments|Category:Videos of musical instruments|Category:Basque traditional musical instruments	Musikaria: Juan Mari Beltran
49	https://commons.wikimedia.org/entity/M114678439	File:Zeharkako FLAUTA (Soinuenea JMBA bilduma 1189).webm	Category:Videos of musical instruments|Category:Basque traditional musical instruments|Category:Videos uploaded within the collaboration with Soinuenea	Musikaria: Juan Mari Beltran
50	https://commons.wikimedia.org/entity/M114678440	File:ZIKIRATZAILEEN TXILIBITUA (Soinuenea JMBA bilduma 672).webm	Category:Basque music|Category:Basque traditional musical instruments|Category:Videos of musical instruments|Category:Basque traditional musical instruments|Category:Videos uploaded within the collaboration with Soinuenea	Musikaria: Juan Mari Beltran
51	https://commons.wikimedia.org/entity/M97978814	File:Pandero arrunta.jpg	Category:Pandero	Pandero arrunta. JMBA Bilduma (Soinuenea, Oiartzun). 
52	https://commons.wikimedia.org/entity/M97979439	File:Primi Erostarbe panderoa jotzen. Donostia, 1984.jpg	Category:Pandero|Category:Panderojoleak (Basque traditional tambourinists)|Category:Percussion instruments of Spain	Primi Erostarbe panderoa jotzen (Donostia, 1984). [https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30016 JMBA soinu-tresna bildumaren 17. fitxako erabilera argazkia] (Soinuenea, Oiartzun). {{soinuenea
53	https://commons.wikimedia.org/entity/M98247465	File:Tobera palanka, eusteko sokak eta lau burdinazko makila.jpg	Category:Basque traditional musical instruments|Category:Tobera (basque percussion instrument)	Tobera palanka, eusteko sokak eta lau burdinazko makila. (JMBA bildumako soinu-tresnen fitxetan 2.a: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30001). Soinuenea, Oiartzun.
54	https://commons.wikimedia.org/entity/M98248149	File:Otsagabiako dantzarien makilak.tif	Category:Basque traditional musical instruments	Otsagabiako dantzarien makilak. (JMBA bildumako soinu-tresnen fitxetan 739.a: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30738). Soinuenea, Oiartzun.
55	https://commons.wikimedia.org/entity/M98249079	File:Triangelu arrunta.jpg	Category:Basque traditional musical instruments	Metalezko triangelu arrunta, jotzeko ziriarekin. (JMBA soinu-tresnen bildumako 728.fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30727). Soinuenea, Oiartzun.
56	https://commons.wikimedia.org/entity/M98250103	File:Juan Carlos Roel 'Tarrañuelas'. Bilbo, 1997.jpg	Category:Idiophones|Category:Basque traditional musical instruments|Category:Percussion instruments of Spain	Juan Carlos Roel 'Tarrañuelas'. Bilbo, 1997. (JMBA soinu-tresnen bildumako 23.fitxaren erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30022). Soinuenea, Oiartzun.
57	https://commons.wikimedia.org/entity/M98250275	File:Kastaineta txikiak.jpg	Category:Basque traditional musical instruments|Category:Idiophones	Kastaineta txikiak. Daniel Peralek eginak, Silbestre Elezkano 'Txilibrin' Bizkaiko albokarien kriskitin zaharrei J. M. Beltran Argiñenak egindako marrazki eta argazkietan oinarriturik. (JMBA soinu-tresnen bildumako 729.fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30728). Soinuenea, Oiartzun. 
